date,stockyard_id,material_type,inbound_tonnes,outbound_tonnes,closing_stock_tonnes
2023-02-09,SY4,CR_Coils,320.5013954266728,238.18207727240016,6341.2802766315335
2023-02-09,SY4,Plates,321.41364142288006,67.87373929987945,5939.953644208919
2023-02-09,SY4,Wire_Rods,124.65605531281008,266.78943963483084,5964.735484257305
2023-02-09,SY4,TMT_Bars,204.85978609746311,140.5526833181947,6948.861028579785
2023-02-09,SY4,Pig_Iron,187.35855689040028,224.72023929130202,5355.816813817765
2023-02-09,SY4,Billets,254.43945013485347,164.08135799409126,6384.011520434559
2023-02-09,SY5,HR_Coils,369.78552330321776,205.7661163524456,5761.8088903980715
2023-02-09,SY5,CR_Coils,409.73763322728314,237.20509835809372,6103.844452794501
2023-02-09,SY5,Plates,275.9578020258283,97.96368602877877,5699.103052846199
2023-02-09,SY5,Wire_Rods,189.2878785018647,226.6845430834728,4959.451610032452
2023-02-09,SY5,TMT_Bars,204.51581479782732,160.11362982645775,6829.587890082199
2023-02-09,SY5,Pig_Iron,143.16224335127953,80.5647332970619,6922.773563842857
2023-02-09,SY5,Billets,199.9790380820127,71.208297835041,7470.01395458424
2023-02-10,SY1,HR_Coils,209.82416398646163,192.04815650359916,6125.036171333002
2023-02-10,SY1,CR_Coils,397.907511992762,58.17567634356104,6636.2697279791255
2023-02-10,SY1,Plates,340.2467131086447,140.79661267149754,7984.785063947722
2023-02-10,SY1,Wire_Rods,190.65651925357656,57.96444042710073,7189.913143688862
2023-02-10,SY1,TMT_Bars,230.37488503323277,247.41954996109047,6879.782826969618
2023-02-10,SY1,Pig_Iron,312.0091602239754,243.91111586235905,5368.278732490043
2023-02-10,SY1,Billets,264.9423186499254,260.81356657596086,7020.902797614137
2023-02-10,SY2,HR_Coils,160.14176003212276,255.00841826644773,6840.1143423669655
2023-02-10,SY2,CR_Coils,290.4001145436087,236.50091818480954,6506.669386332712
2023-02-10,SY2,Plates,196.16885493911118,171.53925180437585,6037.673604854902
2023-02-10,SY2,Wire_Rods,393.11691135247224,170.93880248943293,5531.420719357661
2023-02-10,SY2,TMT_Bars,283.240852844342,252.66527963383692,6540.636647583067
2023-02-10,SY2,Pig_Iron,164.9396082837514,168.77542145927725,6777.820719265121
2023-02-10,SY2,Billets,428.94983316259504,261.31337183820847,5152.563347966152
2023-02-10,SY3,HR_Coils,147.30937921020808,262.5382285520849,6212.354003017788
2023-02-10,SY3,CR_Coils,104.8613623038876,263.88969281817424,6620.933910532884
2023-02-10,SY3,Plates,205.90733052942988,194.54214921656234,5996.833380902824
2023-02-10,SY3,Wire_Rods,103.85172125594354,232.87317276859932,7128.560196105769
2023-02-10,SY3,TMT_Bars,272.62461594886923,261.4500254857461,5684.475388080527
2023-02-10,SY3,Pig_Iron,322.20800090594577,258.664203197495,7252.87196164568
2023-02-10,SY3,Billets,344.665847532611,236.46742586073063,6301.9244639441
2023-02-10,SY4,HR_Coils,399.190613656883,111.66475520814689,5962.462363713573
2023-02-10,SY4,CR_Coils,330.90026281256337,268.4658295641036,6403.714709879993
2023-02-10,SY4,Plates,451.5505926630903,146.17691162636567,6245.327325245644
2023-02-10,SY4,Wire_Rods,229.95764083495342,213.49187660027957,5981.201248491979
2023-02-10,SY4,TMT_Bars,411.3977408506885,58.86721792919879,7301.391551501274
2023-02-10,SY4,Pig_Iron,137.37282207488266,244.68299911150285,5248.506636781145
2023-02-10,SY4,Billets,274.71970109077296,216.9120403505359,6441.8191811747965
2023-02-10,SY5,HR_Coils,428.1454016002027,239.20064669585366,5950.75364530242
2023-02-10,SY5,CR_Coils,423.8871321400097,178.4700084672793,6349.261576467231
2023-02-10,SY5,Plates,163.10896817823868,168.37705783464136,5693.834963189796
2023-02-10,SY5,Wire_Rods,485.31539576204415,126.36338460526335,5318.403621189233
2023-02-10,SY5,TMT_Bars,267.70836857071544,241.35869812592819,6855.937560526987
2023-02-10,SY5,Pig_Iron,130.38935832149696,239.26179387427723,6813.9011282900765
2023-02-10,SY5,Billets,209.68506767959354,116.83184336091391,7562.86717890292
2023-02-11,SY1,HR_Coils,332.9693152496672,113.82178488565124,6344.1837016970185
2023-02-11,SY1,CR_Coils,356.461983902361,277.2129044743534,6715.518807407133
2023-02-11,SY1,Plates,261.8536963294117,285.88835276897373,7960.75040750816
2023-02-11,SY1,Wire_Rods,476.9050989776714,101.8922692707743,7564.925973395759
2023-02-11,SY1,TMT_Bars,272.7146403301172,297.52848855241393,6854.968978747322
2023-02-11,SY1,Pig_Iron,151.39635703409468,168.83830569714547,5350.836783826992
2023-02-11,SY1,Billets,272.75134411072054,252.49861707280297,7041.155524652055
2023-02-11,SY2,HR_Coils,164.8342776007645,105.37751724620443,6899.571102721526
2023-02-11,SY2,CR_Coils,170.22131424895554,91.65746517179079,6585.233235409876
2023-02-11,SY2,Plates,203.11480719250756,182.05521746877474,6058.7331945786345
2023-02-11,SY2,Wire_Rods,382.7569300927706,145.0772829744477,5769.100366475985
2023-02-11,SY2,TMT_Bars,278.4917325984619,248.09837006412243,6571.030010117406
2023-02-11,SY2,Pig_Iron,310.08738406306327,197.44443230540978,6890.463671022774
2023-02-11,SY2,Billets,307.18942554950326,247.430844021017,5212.321929494638
2023-02-11,SY3,HR_Coils,173.39274520924687,295.3129613954626,6090.433786831572
2023-02-11,SY3,CR_Coils,451.77131681333617,150.06504355489898,6922.640183791321
2023-02-11,SY3,Plates,266.0367628290922,262.2484655337138,6000.621678198202
2023-02-11,SY3,Wire_Rods,278.2258524443458,177.04082915955797,7229.745219390557
2023-02-11,SY3,TMT_Bars,398.39037892792476,146.9974638064254,5935.868303202027
2023-02-11,SY3,Pig_Iron,281.607565763785,59.279730891609105,7475.199796517856
2023-02-11,SY3,Billets,153.27203844439936,164.66485083485037,6290.531651553649
2023-02-11,SY4,HR_Coils,118.26579509534469,126.75329641669468,5953.974862392222
2023-02-11,SY4,CR_Coils,274.897625057857,75.40433912985965,6603.20799580799
2023-02-11,SY4,Plates,126.13021411176071,54.07010039091002,6317.387438966494
2023-02-11,SY4,Wire_Rods,294.1290523059103,86.70877785481142,6188.621522943078
2023-02-11,SY4,TMT_Bars,375.438628853985,173.23512591331996,7503.595054441939
2023-02-11,SY4,Pig_Iron,107.57483106338523,64.75869953882037,5291.32276830571
2023-02-11,SY4,Billets,467.11340239036537,81.08369014885196,6827.84889341631
2023-02-11,SY5,HR_Coils,402.9296048433085,111.56785780308542,6242.115392342644
2023-02-11,SY5,CR_Coils,228.62654759079976,56.19772369257629,6521.6904003654545
2023-02-11,SY5,Plates,322.4594297439621,166.76112615326582,5849.533266780492
2023-02-11,SY5,Wire_Rods,397.98181664839893,276.42232503277216,5439.9631128048595
2023-02-11,SY5,TMT_Bars,319.0835196772659,288.0666896023275,6886.954390601925
2023-02-11,SY5,Pig_Iron,159.25890466596147,136.1614071791328,6836.998625776905
2023-02-11,SY5,Billets,431.9367090847011,188.32860918603535,7806.475278801586
2023-02-12,SY1,HR_Coils,318.7885972371276,165.09645694255505,6497.875841991591
2023-02-12,SY1,CR_Coils,107.4664934971692,70.0850758059091,6752.900225098393
2023-02-12,SY1,Plates,135.8058634916425,97.36457044871594,7999.191700551086
2023-02-12,SY1,Wire_Rods,137.71040543489835,76.65095442302933,7625.985424407628
2023-02-12,SY1,TMT_Bars,354.75623815235537,79.58679561840455,7130.138421281273
2023-02-12,SY1,Pig_Iron,286.0131266412273,65.78229897140773,5571.067611496812
2023-02-12,SY1,Billets,207.76282023757142,281.087322363766,6967.83102252586
2023-02-12,SY2,HR_Coils,112.40272954709955,269.24044327226693,6742.733388996358
2023-02-12,SY2,CR_Coils,403.84370306918385,280.22903049877743,6708.847907980283
2023-02-12,SY2,Plates,414.7486316890188,256.5447565956347,6216.937069672019
2023-02-12,SY2,Wire_Rods,143.08955191652905,258.88654144917234,5653.303376943341
2023-02-12,SY2,TMT_Bars,290.8484018237301,137.8947694513241,6723.983642489812
2023-02-12,SY2,Pig_Iron,161.5432154938466,50.16741707517881,7001.839469441442
2023-02-12,SY2,Billets,357.0516410429177,231.505528753671,5337.868041783886
2023-02-12,SY3,HR_Coils,255.23549781161762,91.06109258849492,6254.608192054695
2023-02-12,SY3,CR_Coils,157.82633352019212,92.05944513516721,6988.4070721763455
2023-02-12,SY3,Plates,122.4833225953434,139.91198238523367,5983.193018408312
2023-02-12,SY3,Wire_Rods,346.464556984383,161.7768041262408,7414.4329722487
2023-02-12,SY3,TMT_Bars,150.1924454220726,254.03737896215577,5832.023369661944
2023-02-12,SY3,Pig_Iron,214.82248802714662,200.66997316353292,7489.35231138147
2023-02-12,SY3,Billets,198.27353438476376,198.74760485655767,6290.057581081855
2023-02-12,SY4,HR_Coils,151.86283481466884,213.87496680419477,5891.962730402696
2023-02-12,SY4,CR_Coils,329.2656380455915,179.82323761479697,6752.650396238785
2023-02-12,SY4,Plates,186.83537311226814,182.28966822080238,6321.93314385796
2023-02-12,SY4,Wire_Rods,458.8418153740872,81.31626812182812,6566.147070195338
2023-02-12,SY4,TMT_Bars,381.4904986679033,78.42814512950855,7806.657407980334
2023-02-12,SY4,Pig_Iron,235.26167259464836,220.95770482496928,5305.626736075389
2023-02-12,SY4,Billets,324.0924270932253,219.56590958187653,6932.375410927659
2023-02-12,SY5,HR_Coils,485.3431955839367,292.4024977851164,6435.056090141464
2023-02-12,SY5,CR_Coils,465.947562573943,173.7075291668936,6813.930433772504
2023-02-12,SY5,Plates,236.416669262972,119.89807721938118,5966.051858824084
2023-02-12,SY5,Wire_Rods,330.275702299059,163.39476582092476,5606.844049282994
2023-02-12,SY5,TMT_Bars,497.80987697311457,183.8938065014098,7200.8704610736295
2023-02-12,SY5,Pig_Iron,231.59370620113145,208.98951126907025,6859.602820708967
2023-02-12,SY5,Billets,117.4870054565905,77.69663057114388,7846.265653687033
2023-02-13,SY1,HR_Coils,365.46518989214263,80.8351690481455,6782.505862835588
2023-02-13,SY1,CR_Coils,402.1644365859579,65.47706364303181,7089.587598041319
2023-02-13,SY1,Plates,337.5558356788432,219.6205151815165,8117.127021048412
2023-02-13,SY1,Wire_Rods,411.83780706636657,271.4247408939814,7766.3984905800135
2023-02-13,SY1,TMT_Bars,224.89449086795284,229.79111385325447,7125.241798295971
2023-02-13,SY1,Pig_Iron,132.29185328554664,257.44867233619425,5445.910792446164
2023-02-13,SY1,Billets,456.0916099418617,237.1644349925538,7186.758197475168
2023-02-13,SY2,HR_Coils,212.53177811065024,65.58588505642841,6889.679282050581
2023-02-13,SY2,CR_Coils,268.6422607332671,117.65890412029327,6859.8312645932565
2023-02-13,SY2,Plates,312.07653384521495,148.46532932172676,6380.548274195507
2023-02-13,SY2,Wire_Rods,154.39580788290567,259.17098024449604,5548.528204581751
2023-02-13,SY2,TMT_Bars,445.8667362071525,253.286309411143,6916.564069285822
2023-02-13,SY2,Pig_Iron,184.14280875824494,157.12312237538708,7028.859155824301
2023-02-13,SY2,Billets,168.58639856051755,216.30111962782345,5290.15332071658
2023-02-13,SY3,HR_Coils,421.99193699063716,195.38398232505557,6481.216146720277
2023-02-13,SY3,CR_Coils,318.44391902993806,228.74471576473462,7078.106275441549
2023-02-13,SY3,Plates,145.4230388784991,111.91425120107908,6016.701806085732
2023-02-13,SY3,Wire_Rods,225.47150439086715,183.12643354642566,7456.778043093142
2023-02-13,SY3,TMT_Bars,490.4107706111428,265.7531100831767,6056.68103018991
2023-02-13,SY3,Pig_Iron,198.81804059615325,108.24616350175485,7579.924188475868
2023-02-13,SY3,Billets,274.2592461337441,293.66189824723557,6270.6549289683635
2023-02-13,SY4,HR_Coils,160.9815223691069,289.2357576133371,5763.708495158466
2023-02-13,SY4,CR_Coils,176.16763997892934,271.6088944530144,6657.2091417647
2023-02-13,SY4,Plates,432.11477301975816,270.58017142874854,6483.46774544897
2023-02-13,SY4,Wire_Rods,456.7054963022674,104.53404406672888,6918.318522430876
2023-02-13,SY4,TMT_Bars,411.48068471741817,220.51790266202886,7997.620190035724
2023-02-13,SY4,Pig_Iron,451.5685131069453,172.57828311887914,5584.616966063455
2023-02-13,SY4,Billets,265.3813819455686,231.55566001420868,6966.201132859019
2023-02-13,SY5,HR_Coils,207.9374612265417,255.01372880455196,6387.979822563454
2023-02-13,SY5,CR_Coils,214.39181873839814,60.80335547564898,6967.518897035253
2023-02-13,SY5,Plates,320.5914261826747,258.99338817520254,6027.649896831556
2023-02-13,SY5,Wire_Rods,376.18770786601414,297.32305792814236,5685.708699220866
2023-02-13,SY5,TMT_Bars,156.2915082309497,136.14159325702576,7221.020376047554
2023-02-13,SY5,Pig_Iron,251.97720266638868,64.53739147174792,7047.042631903607
2023-02-13,SY5,Billets,117.20186167410232,57.36127274877557,7906.10624261236
2023-02-14,SY1,HR_Coils,263.55175560627555,261.190222881016,6784.867395560848
2023-02-14,SY1,CR_Coils,383.8574123133601,161.69085270657274,7311.754157648107
2023-02-14,SY1,Plates,205.60679243922348,53.892509441227546,8268.841304046407
2023-02-14,SY1,Wire_Rods,170.15192199511225,146.79726088274307,7789.753151692383
2023-02-14,SY1,TMT_Bars,248.1829325629767,114.8403154323094,7258.584415426639
2023-02-14,SY1,Pig_Iron,498.8516984225114,161.845057967212,5782.917432901464
2023-02-14,SY1,Billets,207.13280301439067,151.7662979940978,7242.124702495461
2023-02-14,SY2,HR_Coils,211.76531313423698,138.0232449053015,6963.4213502795155
2023-02-14,SY2,CR_Coils,150.35016705881043,50.21175434035517,6959.969677311711
2023-02-14,SY2,Plates,296.64975379815087,172.28553176508132,6504.912496228577
2023-02-14,SY2,Wire_Rods,162.78469498759173,258.1699089129753,5453.142990656368
2023-02-14,SY2,TMT_Bars,176.72223865328408,242.5473909672778,6850.738916971828
2023-02-14,SY2,Pig_Iron,176.1082107075949,120.3158355497292,7084.651530982166
2023-02-14,SY2,Billets,207.95470446640758,107.3971572015615,5390.710867981426
2023-02-14,SY3,HR_Coils,481.02959600333304,115.86534091764732,6846.380401805962
2023-02-14,SY3,CR_Coils,293.98587584054417,233.79349266095528,7138.298658621138
2023-02-14,SY3,Plates,227.65342541412247,52.925184232046156,6191.430047267808
2023-02-14,SY3,Wire_Rods,404.6762337896887,121.00809480354108,7740.446182079289
2023-02-14,SY3,TMT_Bars,449.2727650409887,172.78836545725824,6333.165429773641
2023-02-14,SY3,Pig_Iron,349.76351547604474,287.7399826859589,7641.947721265953
2023-02-14,SY3,Billets,447.9842923534986,248.15964682872786,6470.479574493134
2023-02-14,SY4,HR_Coils,312.2923101355229,92.32244833795943,5983.678356956029
2023-02-14,SY4,CR_Coils,436.4183945931963,73.48676467664646,7020.14077168125
2023-02-14,SY4,Plates,454.98347430279756,241.56410035983586,6696.887119391932
2023-02-14,SY4,Wire_Rods,421.38201294999396,144.2992300171878,7195.401305363682
2023-02-14,SY4,TMT_Bars,133.98474945172532,231.73857898746041,7899.866360499988
2023-02-14,SY4,Pig_Iron,491.2266042332621,264.6019100842476,5811.2416602124695
2023-02-14,SY4,Billets,436.5552874182209,208.0766428014273,7194.679777475812
2023-02-14,SY5,HR_Coils,146.50707413227906,265.81912093928014,6268.667775756453
2023-02-14,SY5,CR_Coils,188.8153692758292,116.12399606763566,7040.210270243446
2023-02-14,SY5,Plates,402.34318611237245,229.22651156426596,6200.766571379663
2023-02-14,SY5,Wire_Rods,129.0250605760359,112.9897495702919,5701.74401022661
2023-02-14,SY5,TMT_Bars,427.07428874672064,287.39576111238046,7360.698903681894
2023-02-14,SY5,Pig_Iron,206.52444009115146,240.16253449440532,7013.404537500353
2023-02-14,SY5,Billets,302.2542088317012,145.01530735816476,8063.345144085896
2023-02-15,SY1,HR_Coils,459.2469098126911,187.05086424524868,7057.063441128291
2023-02-15,SY1,CR_Coils,376.70424480601264,198.11134928585994,7490.34705316826
2023-02-15,SY1,Plates,357.43229955961976,179.32062289511543,8446.952980710912
2023-02-15,SY1,Wire_Rods,313.37685907313755,263.04241551682003,7840.0875952487
2023-02-15,SY1,TMT_Bars,221.0633319746544,234.0945267164511,7245.553220684843
2023-02-15,SY1,Pig_Iron,207.4301415178423,67.68244550376696,5922.66512891554
2023-02-15,SY1,Billets,461.2946433947345,152.6653913028997,7550.753954587296
2023-02-15,SY2,HR_Coils,373.2742891219131,239.47170782681505,7097.223931574614
2023-02-15,SY2,CR_Coils,418.80407521406516,106.58070296992221,7272.193049555854
2023-02-15,SY2,Plates,362.26935272605266,240.06100944380756,6627.1208395108215
2023-02-15,SY2,Wire_Rods,147.91462886896085,85.32611632465976,5515.731503200669
2023-02-15,SY2,TMT_Bars,245.56025313846737,125.41748063068032,6970.8816894796155
2023-02-15,SY2,Pig_Iron,418.8937814444264,210.6746969096492,7292.870615516943
2023-02-15,SY2,Billets,299.18942525182956,76.60138009922022,5613.2989131340355
2023-02-15,SY3,HR_Coils,145.02689055834153,179.25385752932877,6812.153434834975
2023-02-15,SY3,CR_Coils,453.1507137920125,243.76829684991947,7347.681075563231
2023-02-15,SY3,Plates,452.6274442808901,191.28674445853346,6452.770747090164
2023-02-15,SY3,Wire_Rods,188.55067132841103,57.95183752879497,7871.045015878905
2023-02-15,SY3,TMT_Bars,476.10967052980703,168.8069360298201,6640.468164273628
2023-02-15,SY3,Pig_Iron,443.6069399484535,233.24527051001138,7852.309390704395
2023-02-15,SY3,Billets,432.8668012067201,102.66335083454695,6800.683024865308
2023-02-15,SY4,HR_Coils,371.77704062040135,230.6739923184205,6124.781405258011
2023-02-15,SY4,CR_Coils,321.046959751248,258.8075341680696,7082.380197264429
2023-02-15,SY4,Plates,495.2828026397718,52.6344616052838,7139.53546042642
2023-02-15,SY4,Wire_Rods,281.9980741717627,238.47450666972588,7238.9248728657185
2023-02-15,SY4,TMT_Bars,390.2621902905478,166.9616808425125,8123.166869948023
2023-02-15,SY4,Pig_Iron,436.86207536308694,218.76130725195952,6029.342428323596
2023-02-15,SY4,Billets,319.34340257687927,118.22170394378352,7395.801476108908
2023-02-15,SY5,HR_Coils,246.9374550742952,297.26377897738337,6218.341451853365
2023-02-15,SY5,CR_Coils,462.4485924193736,223.91182999896571,7278.747032663853
2023-02-15,SY5,Plates,443.56269683963035,83.99479238097494,6560.334475838318
2023-02-15,SY5,Wire_Rods,207.03052019170485,271.2890142915238,5637.485516126791
2023-02-15,SY5,TMT_Bars,288.3448512803991,197.73532542876998,7451.308429533523
2023-02-15,SY5,Pig_Iron,453.4662058665728,151.00225434583552,7315.868489021091
2023-02-15,SY5,Billets,292.72406157010334,78.04409025326783,8278.025115402732
2023-02-16,SY1,HR_Coils,496.5652600821068,293.34373074928476,7260.284970461113
2023-02-16,SY1,CR_Coils,218.61503032288675,263.1191649423795,7445.842918548768
2023-02-16,SY1,Plates,394.82698253981494,86.64691889345178,8755.133044357275
2023-02-16,SY1,Wire_Rods,109.55713667098709,53.51853652757595,7896.126195392112
2023-02-16,SY1,TMT_Bars,126.2888120163106,206.84795953150896,7164.994073169644
2023-02-16,SY1,Pig_Iron,296.8680592575365,299.1888895682165,5920.344298604859
2023-02-16,SY1,Billets,214.61505214230272,231.4249390686751,7533.944067660923
2023-02-16,SY2,HR_Coils,254.84075137186736,74.58003879211668,7277.484644154365
2023-02-16,SY2,CR_Coils,450.8582205782401,150.00049122388768,7573.050778910207
2023-02-16,SY2,Plates,466.76803627877644,284.2318502194944,6809.657025570104
2023-02-16,SY2,Wire_Rods,428.057825074877,56.919681903261726,5886.8696463722845
2023-02-16,SY2,TMT_Bars,486.41054263300305,81.04109839445992,7376.251133718159
2023-02-16,SY2,Pig_Iron,472.52373657020433,201.63594581627012,7563.7584062708775
2023-02-16,SY2,Billets,250.98402106899877,230.32867142269683,5633.954262780338
2023-02-16,SY3,HR_Coils,302.74438932448777,248.62020687934503,6866.277617280118
2023-02-16,SY3,CR_Coils,305.50971846165584,142.22728274230016,7510.963511282587
2023-02-16,SY3,Plates,244.33674335566482,138.52721555947056,6558.580274886359
2023-02-16,SY3,Wire_Rods,289.159192199887,77.53104266949794,8082.673165409295
2023-02-16,SY3,TMT_Bars,364.6824802841027,135.34337885614048,6869.80726570159
2023-02-16,SY3,Pig_Iron,324.61705210547325,181.62941540763742,7995.297027402231
2023-02-16,SY3,Billets,442.85122578633957,265.42276749911696,6978.11148315253
2023-02-16,SY4,HR_Coils,495.67265926457367,110.39404464480258,6510.060019877782
2023-02-16,SY4,CR_Coils,113.7830068555631,156.2264188139887,7039.936785306003
2023-02-16,SY4,Plates,458.65443880687366,200.06288756260705,7398.127011670686
2023-02-16,SY4,Wire_Rods,249.40987546082317,243.03083079411886,7245.303917532423
2023-02-16,SY4,TMT_Bars,384.9381029687538,228.39114150470172,8279.713831412075
2023-02-16,SY4,Pig_Iron,305.8332730147496,182.620207165497,6152.555494172849
2023-02-16,SY4,Billets,322.3291297616013,188.15636309534,7529.97424277517
2023-02-16,SY5,HR_Coils,182.52633382529,111.44643918128692,6289.421346497367
2023-02-16,SY5,CR_Coils,249.6099783210367,263.8670325368819,7264.489978448008
2023-02-16,SY5,Plates,284.957044680815,281.5797828128651,6563.711737706268
2023-02-16,SY5,Wire_Rods,417.3538459949594,265.37585339496326,5789.463508726787
2023-02-16,SY5,TMT_Bars,153.65925380842444,87.19663624466688,7517.771047097281
2023-02-16,SY5,Pig_Iron,194.65051657870447,215.65525610721556,7294.86374949258
2023-02-16,SY5,Billets,290.5148030732702,92.45334725943323,8476.086571216569
2023-02-17,SY1,HR_Coils,398.313028390109,179.36887930066953,7479.229119550552
2023-02-17,SY1,CR_Coils,392.3986506362527,277.36810671726386,7560.873462467756
2023-02-17,SY1,Plates,465.8991493109275,125.27940456209204,9095.75278910611
2023-02-17,SY1,Wire_Rods,163.4139524626078,158.4565908050613,7901.083557049658
2023-02-17,SY1,TMT_Bars,133.55230806469737,60.99238958874457,7237.553991645596
2023-02-17,SY1,Pig_Iron,491.2458982810993,292.95608295676686,6118.634113929192
2023-02-17,SY1,Billets,240.7121915266027,255.13109321378053,7519.525165973745
2023-02-17,SY2,HR_Coils,189.37025373017138,154.32308201235645,7312.53181587218
2023-02-17,SY2,CR_Coils,390.5799990792231,187.63571555958578,7775.9950624298435
2023-02-17,SY2,Plates,428.44726521426844,295.0097544824491,6943.094536301924
2023-02-17,SY2,Wire_Rods,103.60705779325481,281.13015426233807,5709.346549903202
2023-02-17,SY2,TMT_Bars,265.3789016734937,151.9872910848017,7489.642744306851
2023-02-17,SY2,Pig_Iron,100.26378557723534,258.58751826627787,7405.434673581835
2023-02-17,SY2,Billets,403.5955581799047,273.5025988659763,5764.047222094266
2023-02-17,SY3,HR_Coils,166.94435695346792,103.7781477650377,6929.443826468548
2023-02-17,SY3,CR_Coils,221.41223273565765,182.55171742630677,7549.8240265919385
2023-02-17,SY3,Plates,238.04653498142488,124.93163143201994,6671.695178435763
2023-02-17,SY3,Wire_Rods,173.0775877316164,89.80024939901189,8165.9505037418985
2023-02-17,SY3,TMT_Bars,289.1758961354152,161.47500641446976,6997.508155422535
2023-02-17,SY3,Pig_Iron,414.0525145349455,255.9569106729917,8153.392631264184
2023-02-17,SY3,Billets,380.2455904850329,257.8007759402848,7100.556297697279
2023-02-17,SY4,HR_Coils,143.540770592125,164.43991980656673,6489.160870663341
2023-02-17,SY4,CR_Coils,214.58125487799737,112.9493408362269,7141.568699347774
2023-02-17,SY4,Plates,385.0780139885527,257.8071706246775,7525.397855034562
2023-02-17,SY4,Wire_Rods,145.89492050452932,81.02485250338464,7310.173985533567
2023-02-17,SY4,TMT_Bars,355.7613739383782,86.07474356048759,8549.400461789965
2023-02-17,SY4,Pig_Iron,407.3538838499549,257.1737824456699,6302.7355955771345
2023-02-17,SY4,Billets,309.13760318885227,277.1006364866621,7562.011209477359
2023-02-17,SY5,HR_Coils,108.14035219338227,106.60262202043204,6290.959076670318
2023-02-17,SY5,CR_Coils,409.17571199967165,289.3251342772576,7384.340556170422
2023-02-17,SY5,Plates,484.2318104842231,50.0995109421722,6997.844037248319
2023-02-17,SY5,Wire_Rods,352.7453967882783,56.832249925869114,6085.376655589196
2023-02-17,SY5,TMT_Bars,380.1303258817834,242.01043870393718,7655.890934275127
2023-02-17,SY5,Pig_Iron,443.06513847098284,182.36085458154525,7555.568033382017
2023-02-17,SY5,Billets,440.04496464271955,280.96085375809344,8635.170682101194
2023-02-18,SY1,HR_Coils,313.29154628747744,181.0288051022793,7611.49186073575
2023-02-18,SY1,CR_Coils,302.34279283723436,176.15908093131998,7687.057174373671
2023-02-18,SY1,Plates,409.81366804539937,66.83248137957611,9438.733975771935
2023-02-18,SY1,Wire_Rods,280.9962432325394,180.99665724036137,8001.083143041837
2023-02-18,SY1,TMT_Bars,185.78229625136754,185.31901046592006,7238.017277431044
2023-02-18,SY1,Pig_Iron,282.2639495187844,234.39561676204784,6166.502446685928
2023-02-18,SY1,Billets,241.3177399286524,287.44328824880847,7473.399617653589
2023-02-18,SY2,HR_Coils,265.4921395279164,207.7231067765711,7370.300848623525
2023-02-18,SY2,CR_Coils,188.67184070486687,222.16425536463123,7742.5026477700785
2023-02-18,SY2,Plates,305.5412042298127,135.55908599402113,7113.0766545377155
2023-02-18,SY2,Wire_Rods,239.16419997645679,143.8635958603284,5804.647154019331
2023-02-18,SY2,TMT_Bars,274.9813582300066,111.91219285028687,7652.71190968657
2023-02-18,SY2,Pig_Iron,210.9604179931099,289.5907058044188,7326.804385770527
2023-02-18,SY2,Billets,220.50468587232643,206.72702246226524,5777.824885504327
2023-02-18,SY3,HR_Coils,238.13614682778078,252.70988681437152,6914.8700864819575
2023-02-18,SY3,CR_Coils,378.37844158641917,132.05682034496238,7796.145647833396
2023-02-18,SY3,Plates,386.64955897823063,239.18609357381007,6819.158643840184
2023-02-18,SY3,Wire_Rods,155.31664735948544,194.53659491958453,8126.730556181798
2023-02-18,SY3,TMT_Bars,423.1037213261525,62.58722612994178,7358.024650618746
2023-02-18,SY3,Pig_Iron,303.1465690042585,259.958721310042,8196.5804789584
2023-02-18,SY3,Billets,481.10508342573377,213.9962822384774,7367.665098884535
2023-02-18,SY4,HR_Coils,231.1221938703488,201.21099889828452,6519.072065635404
2023-02-18,SY4,CR_Coils,110.94533569502585,163.965424356445,7088.5486106863555
2023-02-18,SY4,Plates,390.9309565141983,59.05177659595607,7857.277034952805
2023-02-18,SY4,Wire_Rods,341.29338665829016,197.0805124582617,7454.386859733595
2023-02-18,SY4,TMT_Bars,175.86895150952063,192.30568254951933,8532.963730749967
2023-02-18,SY4,Pig_Iron,263.78010180324225,169.70725486792907,6396.808442512448
2023-02-18,SY4,Billets,230.16259787825925,252.58615689454618,7539.587650461072
2023-02-18,SY5,HR_Coils,246.2610733090132,247.7025101459334,6289.517639833398
2023-02-18,SY5,CR_Coils,130.6292210594449,119.64470322548841,7395.325074004379
2023-02-18,SY5,Plates,261.06800861877963,151.1449036876896,7107.767142179409
2023-02-18,SY5,Wire_Rods,276.5178716044112,213.09740209926633,6148.797125094341
2023-02-18,SY5,TMT_Bars,329.6218781963268,180.2619146159982,7805.250897855456
2023-02-18,SY5,Pig_Iron,435.0689539319935,99.04172473304128,7891.59526258097
2023-02-18,SY5,Billets,444.0955266026264,252.85752205033887,8826.408686653482
2023-02-19,SY1,HR_Coils,178.27781318742075,206.01583165383155,7583.75384226934
2023-02-19,SY1,CR_Coils,189.31104216573877,285.70516065871925,7590.66305588069
2023-02-19,SY1,Plates,297.1798488065078,100.930597816981,9634.98322676146
2023-02-19,SY1,Wire_Rods,354.44391027352094,226.80224512446514,8128.724808190893
2023-02-19,SY1,TMT_Bars,341.98785989201633,110.4217404414639,7469.583396881596
2023-02-19,SY1,Pig_Iron,394.085777918576,282.3906895669436,6278.197535037561
2023-02-19,SY1,Billets,480.853929155808,219.86992044572617,7734.383626363671
