date,material_type,production_line,tonnes_produced,equipment_status
2023-03-23,HR_Coils,Line_4,3064.2250625663214,OPERATIONAL
2023-03-23,CR_Coils,Line_1,3991.907342899077,OPERATIONAL
2023-03-23,CR_Coils,Line_2,4688.788733756819,OPERATIONAL
2023-03-23,CR_Coils,Line_3,3465.844328655083,OPERATIONAL
2023-03-23,CR_Coils,Line_4,4161.6042630256325,OPERATIONAL
2023-03-23,Plates,Line_1,5676.495450432651,OPERATIONAL
2023-03-23,Plates,Line_2,3335.888391663057,OPERATIONAL
2023-03-23,Plates,Line_3,5956.314420640644,OPERATIONAL
2023-03-23,Plates,Line_4,5801.146074625739,OPERATIONAL
2023-03-23,Wire_Rods,Line_1,4885.552963378784,OPERATIONAL
2023-03-23,Wire_Rods,Line_2,4977.28523168427,OPERATIONAL
2023-03-23,Wire_Rods,Line_3,4314.882516766374,OPERATIONAL
2023-03-23,Wire_Rods,Line_4,3376.8814263269937,OPERATIONAL
2023-03-23,TMT_Bars,Line_1,7129.133250110706,OPERATIONAL
2023-03-23,TMT_Bars,Line_2,5510.132595499781,OPERATIONAL
2023-03-23,TMT_Bars,Line_3,4858.278546334061,OPERATIONAL
2023-03-23,TMT_Bars,Line_4,2587.22438826676,OPERATIONAL
2023-03-23,Pig_Iron,Line_1,5306.243323544363,OPERATIONAL
2023-03-23,Pig_Iron,Line_2,3613.7842664136183,OPERATIONAL
2023-03-23,Pig_Iron,Line_3,5888.3353979509175,OPERATIONAL
2023-03-23,Pig_Iron,Line_4,3871.1142763078406,OPERATIONAL
2023-03-23,Billets,Line_1,7865.501361624604,OPERATIONAL
2023-03-23,Billets,Line_2,3678.1546629275863,MAINTENANCE
2023-03-23,Billets,Line_3,5075.664828522997,OPERATIONAL
2023-03-23,Billets,Line_4,5767.898706204132,OPERATIONAL
2023-03-24,HR_Coils,Line_1,4269.688931979199,OPERATIONAL
2023-03-24,HR_Coils,Line_2,3595.4203464750485,OPERATIONAL
2023-03-24,HR_Coils,Line_3,4430.562158683043,OPERATIONAL
2023-03-24,HR_Coils,Line_4,5077.043428827405,MAINTENANCE
2023-03-24,CR_Coils,Line_1,2974.5669967176214,OPERATIONAL
2023-03-24,CR_Coils,Line_2,4949.511396653893,OPERATIONAL
2023-03-24,CR_Coils,Line_3,4006.6208874477297,OPERATIONAL
2023-03-24,CR_Coils,Line_4,3551.3791285644065,OPERATIONAL
2023-03-24,Plates,Line_1,3331.533263737993,OPERATIONAL
2023-03-24,Plates,Line_2,5662.863112463975,OPERATIONAL
2023-03-24,Plates,Line_3,3943.6568454715143,OPERATIONAL
2023-03-24,Plates,Line_4,3515.6898136775167,OPERATIONAL
2023-03-24,Wire_Rods,Line_1,3694.463320313244,OPERATIONAL
2023-03-24,Wire_Rods,Line_2,4227.1954987520085,OPERATIONAL
2023-03-24,Wire_Rods,Line_3,4877.066937665863,OPERATIONAL
2023-03-24,Wire_Rods,Line_4,5843.598972606411,OPERATIONAL
2023-03-24,TMT_Bars,Line_1,5651.49642198731,OPERATIONAL
2023-03-24,TMT_Bars,Line_2,3563.68020391064,OPERATIONAL
2023-03-24,TMT_Bars,Line_3,5789.887303731744,OPERATIONAL
2023-03-24,TMT_Bars,Line_4,4676.649124992695,OPERATIONAL
2023-03-24,Pig_Iron,Line_1,5959.960660033748,OPERATIONAL
2023-03-24,Pig_Iron,Line_2,5622.894044600098,OPERATIONAL
2023-03-24,Pig_Iron,Line_3,5967.899537703533,OPERATIONAL
2023-03-24,Pig_Iron,Line_4,6216.472816043707,OPERATIONAL
2023-03-24,Billets,Line_1,5638.789124342925,OPERATIONAL
2023-03-24,Billets,Line_2,6468.512386746078,OPERATIONAL
2023-03-24,Billets,Line_3,4279.9994414169105,OPERATIONAL
2023-03-24,Billets,Line_4,4065.592494264012,OPERATIONAL
2023-03-25,HR_Coils,Line_1,4734.102859028302,OPERATIONAL
2023-03-25,HR_Coils,Line_2,3672.213060887111,OPERATIONAL
2023-03-25,HR_Coils,Line_3,4891.698156448287,OPERATIONAL
2023-03-25,HR_Coils,Line_4,3395.0301770439414,OPERATIONAL
2023-03-25,CR_Coils,Line_1,4104.331299073726,OPERATIONAL
2023-03-25,CR_Coils,Line_2,4495.802955817718,OPERATIONAL
2023-03-25,CR_Coils,Line_3,5169.425199655396,OPERATIONAL
2023-03-25,CR_Coils,Line_4,5730.540106352232,OPERATIONAL
2023-03-25,Plates,Line_1,6474.564691124401,OPERATIONAL
2023-03-25,Plates,Line_2,3692.349905478008,OPERATIONAL
2023-03-25,Plates,Line_3,6068.982187004762,OPERATIONAL
2023-03-25,Plates,Line_4,4973.353799840867,OPERATIONAL
2023-03-25,Wire_Rods,Line_1,5098.113576564282,OPERATIONAL
2023-03-25,Wire_Rods,Line_2,6457.768527830616,OPERATIONAL
2023-03-25,Wire_Rods,Line_3,3192.5573635352443,OPERATIONAL
2023-03-25,Wire_Rods,Line_4,6159.893318594567,OPERATIONAL
2023-03-25,TMT_Bars,Line_1,5606.834935247147,OPERATIONAL
2023-03-25,TMT_Bars,Line_2,2908.904402686864,OPERATIONAL
2023-03-25,TMT_Bars,Line_3,5715.196944679457,OPERATIONAL
2023-03-25,TMT_Bars,Line_4,6518.851550994738,OPERATIONAL
2023-03-25,Pig_Iron,Line_1,6752.0889033798885,OPERATIONAL
2023-03-25,Pig_Iron,Line_2,3457.354059326497,OPERATIONAL
2023-03-25,Pig_Iron,Line_3,5415.8188574704,OPERATIONAL
2023-03-25,Pig_Iron,Line_4,3851.1418130310503,OPERATIONAL
2023-03-25,Billets,Line_1,4946.876767124733,OPERATIONAL
2023-03-25,Billets,Line_2,3403.2649222198056,OPERATIONAL
2023-03-25,Billets,Line_3,3179.8947334479717,OPERATIONAL
2023-03-25,Billets,Line_4,6065.778316705406,OPERATIONAL
2023-03-26,HR_Coils,Line_1,5734.256727826603,OPERATIONAL
2023-03-26,HR_Coils,Line_2,4151.610693519802,OPERATIONAL
2023-03-26,HR_Coils,Line_3,5336.75159057233,OPERATIONAL
2023-03-26,HR_Coils,Line_4,3847.0968150729705,MAINTENANCE
2023-03-26,CR_Coils,Line_1,4306.988663918814,OPERATIONAL
2023-03-26,CR_Coils,Line_2,4709.344721591855,OPERATIONAL
2023-03-26,CR_Coils,Line_3,3768.057724447528,OPERATIONAL
2023-03-26,CR_Coils,Line_4,4625.470069533877,OPERATIONAL
2023-03-26,Plates,Line_1,3535.0502448189995,OPERATIONAL
2023-03-26,Plates,Line_2,3992.467750807153,OPERATIONAL
2023-03-26,Plates,Line_3,7434.623160208518,OPERATIONAL
2023-03-26,Plates,Line_4,3534.586860507017,OPERATIONAL
2023-03-26,Wire_Rods,Line_1,5449.098497773483,OPERATIONAL
2023-03-26,Wire_Rods,Line_2,6757.509556455845,OPERATIONAL
2023-03-26,Wire_Rods,Line_3,4136.630190103816,MAINTENANCE
2023-03-26,Wire_Rods,Line_4,6153.377408772053,OPERATIONAL
2023-03-26,TMT_Bars,Line_1,4030.0396561451794,OPERATIONAL
2023-03-26,TMT_Bars,Line_2,4876.933968393305,OPERATIONAL
2023-03-26,TMT_Bars,Line_3,4391.292559956829,OPERATIONAL
2023-03-26,TMT_Bars,Line_4,4802.136891940715,OPERATIONAL
2023-03-26,Pig_Iron,Line_1,3921.1096593884445,OPERATIONAL
2023-03-26,Pig_Iron,Line_2,3369.654800230618,OPERATIONAL
2023-03-26,Pig_Iron,Line_3,6423.49093196517,OPERATIONAL
2023-03-26,Pig_Iron,Line_4,5392.582955318688,OPERATIONAL
2023-03-26,Billets,Line_1,3801.3597550382447,OPERATIONAL
2023-03-26,Billets,Line_2,4713.26582770283,OPERATIONAL
2023-03-26,Billets,Line_3,5946.554598212823,OPERATIONAL
2023-03-26,Billets,Line_4,6274.166199549069,OPERATIONAL
2023-03-27,HR_Coils,Line_1,7414.37111473846,OPERATIONAL
2023-03-27,HR_Coils,Line_2,7390.2863894764,MAINTENANCE
2023-03-27,HR_Coils,Line_3,4454.755414893965,OPERATIONAL
2023-03-27,HR_Coils,Line_4,3676.3688312638897,OPERATIONAL
2023-03-27,CR_Coils,Line_1,5426.266135450518,OPERATIONAL
2023-03-27,CR_Coils,Line_2,2742.66288773547,OPERATIONAL
2023-03-27,CR_Coils,Line_3,4357.9280345236175,OPERATIONAL
2023-03-27,CR_Coils,Line_4,4728.371811920551,OPERATIONAL
2023-03-27,Plates,Line_1,4745.330186990664,OPERATIONAL
2023-03-27,Plates,Line_2,3836.8094685560573,OPERATIONAL
2023-03-27,Plates,Line_3,5329.354248542744,OPERATIONAL
2023-03-27,Plates,Line_4,3923.2508604084906,OPERATIONAL
2023-03-27,Wire_Rods,Line_1,3565.4089053435837,MAINTENANCE
2023-03-27,Wire_Rods,Line_2,3845.8124732094197,OPERATIONAL
2023-03-27,Wire_Rods,Line_3,4720.434171607414,OPERATIONAL
2023-03-27,Wire_Rods,Line_4,3172.8375931365426,OPERATIONAL
2023-03-27,TMT_Bars,Line_1,6963.859143138857,OPERATIONAL
2023-03-27,TMT_Bars,Line_2,5048.6641638205565,OPERATIONAL
2023-03-27,TMT_Bars,Line_3,3356.27353175641,OPERATIONAL
2023-03-27,TMT_Bars,Line_4,5775.086926802173,OPERATIONAL
2023-03-27,Pig_Iron,Line_1,5670.009033970618,OPERATIONAL
2023-03-27,Pig_Iron,Line_2,4490.384381230011,OPERATIONAL
2023-03-27,Pig_Iron,Line_3,3250.670603505743,OPERATIONAL
2023-03-27,Pig_Iron,Line_4,4165.019194690283,OPERATIONAL
2023-03-27,Billets,Line_1,2745.3586266942775,OPERATIONAL
2023-03-27,Billets,Line_2,3821.548530212719,OPERATIONAL
2023-03-27,Billets,Line_3,6798.412077853554,OPERATIONAL
2023-03-27,Billets,Line_4,3949.860371098775,OPERATIONAL
2023-03-28,HR_Coils,Line_1,4916.870414144259,OPERATIONAL
2023-03-28,HR_Coils,Line_2,3825.136065991885,OPERATIONAL
2023-03-28,HR_Coils,Line_3,4513.6303236496515,OPERATIONAL
2023-03-28,HR_Coils,Line_4,4754.23621036211,OPERATIONAL
2023-03-28,CR_Coils,Line_1,4378.4232155320715,OPERATIONAL
2023-03-28,CR_Coils,Line_2,4832.871526371742,OPERATIONAL
2023-03-28,CR_Coils,Line_3,5447.2602881261055,OPERATIONAL
2023-03-28,CR_Coils,Line_4,3024.595254383736,OPERATIONAL
2023-03-28,Plates,Line_1,5014.20516615306,OPERATIONAL
2023-03-28,Plates,Line_2,5192.050245719166,OPERATIONAL
2023-03-28,Plates,Line_3,6502.917575574824,OPERATIONAL
2023-03-28,Plates,Line_4,2843.4118171035384,OPERATIONAL
2023-03-28,Wire_Rods,Line_1,6586.703609946932,OPERATIONAL
2023-03-28,Wire_Rods,Line_2,5705.54660281257,OPERATIONAL
2023-03-28,Wire_Rods,Line_3,3286.602127504443,OPERATIONAL
2023-03-28,Wire_Rods,Line_4,3826.007153071972,OPERATIONAL
2023-03-28,TMT_Bars,Line_1,5654.073167634121,OPERATIONAL
2023-03-28,TMT_Bars,Line_2,5092.414195991203,OPERATIONAL
2023-03-28,TMT_Bars,Line_3,5162.152208786139,OPERATIONAL
2023-03-28,TMT_Bars,Line_4,2840.719138338453,OPERATIONAL
2023-03-28,Pig_Iron,Line_1,4943.987444492546,OPERATIONAL
2023-03-28,Pig_Iron,Line_2,4062.800404921593,OPERATIONAL
2023-03-28,Pig_Iron,Line_3,4909.72683422372,OPERATIONAL
2023-03-28,Pig_Iron,Line_4,6232.1254393983945,OPERATIONAL
2023-03-28,Billets,Line_1,5808.835275707014,OPERATIONAL
2023-03-28,Billets,Line_2,4204.719580701353,OPERATIONAL
2023-03-28,Billets,Line_3,6140.913166556361,OPERATIONAL
2023-03-28,Billets,Line_4,3696.2339429199615,OPERATIONAL
2023-03-29,HR_Coils,Line_1,2807.778719570822,MAINTENANCE
2023-03-29,HR_Coils,Line_2,4286.124599953199,OPERATIONAL
2023-03-29,HR_Coils,Line_3,4475.482511509107,OPERATIONAL
2023-03-29,HR_Coils,Line_4,6102.06425182124,OPERATIONAL
2023-03-29,CR_Coils,Line_1,6668.758763921921,OPERATIONAL
2023-03-29,CR_Coils,Line_2,2487.9003103538407,OPERATIONAL
2023-03-29,CR_Coils,Line_3,3037.5808413203067,OPERATIONAL
2023-03-29,CR_Coils,Line_4,3138.4569463276753,OPERATIONAL
2023-03-29,Plates,Line_1,5975.03838720846,OPERATIONAL
2023-03-29,Plates,Line_2,4382.070274963023,OPERATIONAL
2023-03-29,Plates,Line_3,4127.286687922742,OPERATIONAL
2023-03-29,Plates,Line_4,4558.779889203888,OPERATIONAL
2023-03-29,Wire_Rods,Line_1,2948.333599115641,OPERATIONAL
2023-03-29,Wire_Rods,Line_2,7164.820836247004,OPERATIONAL
2023-03-29,Wire_Rods,Line_3,5545.802117739701,OPERATIONAL
2023-03-29,Wire_Rods,Line_4,2895.6647538112743,OPERATIONAL
2023-03-29,TMT_Bars,Line_1,5164.967071816084,OPERATIONAL
2023-03-29,TMT_Bars,Line_2,7042.800000847766,OPERATIONAL
2023-03-29,TMT_Bars,Line_3,6599.088007646411,OPERATIONAL
2023-03-29,TMT_Bars,Line_4,6534.895744681045,OPERATIONAL
2023-03-29,Pig_Iron,Line_1,4774.147720815456,OPERATIONAL
2023-03-29,Pig_Iron,Line_2,4618.998249832583,OPERATIONAL
2023-03-29,Pig_Iron,Line_3,3322.961829050024,OPERATIONAL
2023-03-29,Pig_Iron,Line_4,6403.845482424085,OPERATIONAL
2023-03-29,Billets,Line_1,4697.569146186463,OPERATIONAL
2023-03-29,Billets,Line_2,6233.453711156388,OPERATIONAL
2023-03-29,Billets,Line_3,6876.361277989288,OPERATIONAL
2023-03-29,Billets,Line_4,6254.9373714580715,OPERATIONAL
2023-03-30,HR_Coils,Line_1,5538.038940941361,OPERATIONAL
2023-03-30,HR_Coils,Line_2,6647.65987018231,OPERATIONAL
2023-03-30,HR_Coils,Line_3,4711.8755977684195,OPERATIONAL
2023-03-30,HR_Coils,Line_4,3715.8922298071966,OPERATIONAL
2023-03-30,CR_Coils,Line_1,4161.524585369606,OPERATIONAL
2023-03-30,CR_Coils,Line_2,5275.533787910144,OPERATIONAL
2023-03-30,CR_Coils,Line_3,7092.195637971648,OPERATIONAL
2023-03-30,CR_Coils,Line_4,4251.713143906767,OPERATIONAL
2023-03-30,Plates,Line_1,5593.863872595401,OPERATIONAL
2023-03-30,Plates,Line_2,5407.75402415188,OPERATIONAL
2023-03-30,Plates,Line_3,6394.494546382879,OPERATIONAL
2023-03-30,Plates,Line_4,4589.914672054844,OPERATIONAL
2023-03-30,Wire_Rods,Line_1,3031.9392531127314,OPERATIONAL
2023-03-30,Wire_Rods,Line_2,6293.836336508448,OPERATIONAL
2023-03-30,Wire_Rods,Line_3,5572.888981198412,OPERATIONAL
2023-03-30,Wire_Rods,Line_4,5416.666753397477,OPERATIONAL
2023-03-30,TMT_Bars,Line_1,6456.746602863117,OPERATIONAL
2023-03-30,TMT_Bars,Line_2,5817.729066590507,OPERATIONAL
2023-03-30,TMT_Bars,Line_3,5892.086942310147,OPERATIONAL
2023-03-30,TMT_Bars,Line_4,4349.232578165262,OPERATIONAL
2023-03-30,Pig_Iron,Line_1,4822.665896735071,OPERATIONAL
2023-03-30,Pig_Iron,Line_2,6693.264502072327,OPERATIONAL
2023-03-30,Pig_Iron,Line_3,4518.3261986717525,OPERATIONAL
2023-03-30,Pig_Iron,Line_4,4925.584782545999,OPERATIONAL
2023-03-30,Billets,Line_1,3772.595184550045,OPERATIONAL
2023-03-30,Billets,Line_2,6536.0764188695075,OPERATIONAL
2023-03-30,Billets,Line_3,3884.540094289857,MAINTENANCE
2023-03-30,Billets,Line_4,7383.807451501018,OPERATIONAL
2023-03-31,HR_Coils,Line_1,2947.8909818771745,OPERATIONAL
2023-03-31,HR_Coils,Line_2,6733.886437008325,OPERATIONAL
2023-03-31,HR_Coils,Line_3,6967.469738211776,OPERATIONAL
2023-03-31,HR_Coils,Line_4,4657.198881558111,OPERATIONAL
2023-03-31,CR_Coils,Line_1,5967.8570642354425,OPERATIONAL
2023-03-31,CR_Coils,Line_2,7205.732414631633,OPERATIONAL
2023-03-31,CR_Coils,Line_3,6855.946275547419,OPERATIONAL
2023-03-31,CR_Coils,Line_4,4625.1403789143715,OPERATIONAL
2023-03-31,Plates,Line_1,5529.156451667129,OPERATIONAL
2023-03-31,Plates,Line_2,6045.196250681372,OPERATIONAL
2023-03-31,Plates,Line_3,4534.025077751175,OPERATIONAL
2023-03-31,Plates,Line_4,4846.42575275786,OPERATIONAL
2023-03-31,Wire_Rods,Line_1,4012.43025379626,OPERATIONAL
2023-03-31,Wire_Rods,Line_2,6463.629271430265,OPERATIONAL
2023-03-31,Wire_Rods,Line_3,4257.5495320497375,MAINTENANCE
2023-03-31,Wire_Rods,Line_4,4436.5127594836,OPERATIONAL
2023-03-31,TMT_Bars,Line_1,3203.9537534745978,OPERATIONAL
2023-03-31,TMT_Bars,Line_2,5596.373853507282,MAINTENANCE
2023-03-31,TMT_Bars,Line_3,3921.9576294331687,OPERATIONAL
2023-03-31,TMT_Bars,Line_4,6188.5749634140275,OPERATIONAL
2023-03-31,Pig_Iron,Line_1,4513.281657119422,OPERATIONAL
2023-03-31,Pig_Iron,Line_2,6788.18795332459,OPERATIONAL
2023-03-31,Pig_Iron,Line_3,2770.0578489012078,OPERATIONAL
2023-03-31,Pig_Iron,Line_4,3601.9905740323743,OPERATIONAL
2023-03-31,Billets,Line_1,4501.99907705606,OPERATIONAL
2023-03-31,Billets,Line_2,6530.67933876937,OPERATIONAL
2023-03-31,Billets,Line_3,5649.693460821612,MAINTENANCE
2023-03-31,Billets,Line_4,4835.581679446595,OPERATIONAL
2023-04-01,HR_Coils,Line_1,3964.1042515431086,OPERATIONAL
2023-04-01,HR_Coils,Line_2,7482.427738426559,OPERATIONAL
2023-04-01,HR_Coils,Line_3,4098.346946008728,OPERATIONAL
2023-04-01,HR_Coils,Line_4,5410.944804088635,OPERATIONAL
2023-04-01,CR_Coils,Line_1,3698.7796596673957,OPERATIONAL
2023-04-01,CR_Coils,Line_2,4178.893817593994,OPERATIONAL
2023-04-01,CR_Coils,Line_3,6743.087046331269,OPERATIONAL
2023-04-01,CR_Coils,Line_4,3996.985086728689,OPERATIONAL
2023-04-01,Plates,Line_1,2894.6256932251977,OPERATIONAL
2023-04-01,Plates,Line_2,7178.798840971913,OPERATIONAL
2023-04-01,Plates,Line_3,5423.877918223321,OPERATIONAL
2023-04-01,Plates,Line_4,3245.925814107332,OPERATIONAL
2023-04-01,Wire_Rods,Line_1,2941.4509834158985,OPERATIONAL
2023-04-01,Wire_Rods,Line_2,4782.929290659562,OPERATIONAL
2023-04-01,Wire_Rods,Line_3,5676.219072259679,OPERATIONAL
2023-04-01,Wire_Rods,Line_4,3990.9823247017757,OPERATIONAL
2023-04-01,TMT_Bars,Line_1,6017.747359560165,OPERATIONAL
2023-04-01,TMT_Bars,Line_2,2924.216449274789,OPERATIONAL
2023-04-01,TMT_Bars,Line_3,7504.062366786057,OPERATIONAL
2023-04-01,TMT_Bars,Line_4,2942.353000619762,OPERATIONAL
2023-04-01,Pig_Iron,Line_1,4058.3147112165116,OPERATIONAL
2023-04-01,Pig_Iron,Line_2,2891.821012086665,OPERATIONAL
2023-04-01,Pig_Iron,Line_3,5948.4138061907015,OPERATIONAL
2023-04-01,Pig_Iron,Line_4,4329.570993037635,OPERATIONAL
2023-04-01,Billets,Line_1,6342.962897207959,OPERATIONAL
2023-04-01,Billets,Line_2,4814.874763519606,OPERATIONAL
2023-04-01,Billets,Line_3,4640.664615600569,OPERATIONAL
2023-04-01,Billets,Line_4,6248.453657435397,OPERATIONAL
2023-04-02,HR_Coils,Line_1,4298.105213329716,OPERATIONAL
2023-04-02,HR_Coils,Line_2,5732.120221068926,OPERATIONAL
2023-04-02,HR_Coils,Line_3,4968.410590411624,OPERATIONAL
2023-04-02,HR_Coils,Line_4,3403.716689354552,OPERATIONAL
2023-04-02,CR_Coils,Line_1,6018.477858835104,OPERATIONAL
2023-04-02,CR_Coils,Line_2,4900.557319999874,MAINTENANCE
2023-04-02,CR_Coils,Line_3,5738.923879845188,OPERATIONAL
2023-04-02,CR_Coils,Line_4,5919.501862774655,OPERATIONAL
2023-04-02,Plates,Line_1,6281.176569377676,OPERATIONAL
2023-04-02,Plates,Line_2,3580.1481682015806,OPERATIONAL
2023-04-02,Plates,Line_3,3573.5858515452983,OPERATIONAL
2023-04-02,Plates,Line_4,6309.137588856465,OPERATIONAL
2023-04-02,Wire_Rods,Line_1,5040.11148165341,OPERATIONAL
2023-04-02,Wire_Rods,Line_2,3894.913434193032,OPERATIONAL
2023-04-02,Wire_Rods,Line_3,3548.6274795188947,OPERATIONAL
2023-04-02,Wire_Rods,Line_4,3289.2123759140677,OPERATIONAL
2023-04-02,TMT_Bars,Line_1,6271.160586873423,OPERATIONAL
2023-04-02,TMT_Bars,Line_2,3652.5651736328937,OPERATIONAL
2023-04-02,TMT_Bars,Line_3,6592.327619182538,OPERATIONAL
2023-04-02,TMT_Bars,Line_4,2654.133166215077,OPERATIONAL
2023-04-02,Pig_Iron,Line_1,3262.55942443586,OPERATIONAL
2023-04-02,Pig_Iron,Line_2,4007.808541354406,OPERATIONAL
2023-04-02,Pig_Iron,Line_3,2339.7361720725266,OPERATIONAL
2023-04-02,Pig_Iron,Line_4,7251.0187346750035,OPERATIONAL
2023-04-02,Billets,Line_1,5880.175012019882,OPERATIONAL
2023-04-02,Billets,Line_2,3816.8062329338854,OPERATIONAL
2023-04-02,Billets,Line_3,3190.1036962901794,OPERATIONAL
2023-04-02,Billets,Line_4,6517.71190931592,OPERATIONAL
2023-04-03,HR_Coils,Line_1,6586.43638820322,OPERATIONAL
2023-04-03,HR_Coils,Line_2,6383.232434144918,OPERATIONAL
2023-04-03,HR_Coils,Line_3,5269.166640789568,OPERATIONAL
2023-04-03,HR_Coils,Line_4,5741.388974533114,OPERATIONAL
2023-04-03,CR_Coils,Line_1,3970.8213672430543,OPERATIONAL
2023-04-03,CR_Coils,Line_2,6227.317630647726,OPERATIONAL
2023-04-03,CR_Coils,Line_3,5392.708646582894,OPERATIONAL
2023-04-03,CR_Coils,Line_4,6641.3365915069035,OPERATIONAL
2023-04-03,Plates,Line_1,3213.743527575373,OPERATIONAL
2023-04-03,Plates,Line_2,2724.45875342994,OPERATIONAL
2023-04-03,Plates,Line_3,6068.180865356263,OPERATIONAL
2023-04-03,Plates,Line_4,4816.861724802481,OPERATIONAL
2023-04-03,Wire_Rods,Line_1,5047.9447318034445,OPERATIONAL
2023-04-03,Wire_Rods,Line_2,4258.7493738549165,OPERATIONAL
2023-04-03,Wire_Rods,Line_3,4844.5816426993915,OPERATIONAL
2023-04-03,Wire_Rods,Line_4,4458.356430430376,OPERATIONAL
2023-04-03,TMT_Bars,Line_1,5562.849703666728,OPERATIONAL
2023-04-03,TMT_Bars,Line_2,4313.782684860145,OPERATIONAL
2023-04-03,TMT_Bars,Line_3,4255.384104893728,OPERATIONAL
2023-04-03,TMT_Bars,Line_4,5376.194777519193,OPERATIONAL
2023-04-03,Pig_Iron,Line_1,5883.075744257766,OPERATIONAL
2023-04-03,Pig_Iron,Line_2,5702.449679123923,OPERATIONAL
2023-04-03,Pig_Iron,Line_3,6432.859592300501,OPERATIONAL
2023-04-03,Pig_Iron,Line_4,5633.800830309933,OPERATIONAL
2023-04-03,Billets,Line_1,4848.445223599588,OPERATIONAL
2023-04-03,Billets,Line_2,3982.7082465642557,MAINTENANCE
2023-04-03,Billets,Line_3,3855.9719425844346,OPERATIONAL
2023-04-03,Billets,Line_4,6030.513844050085,OPERATIONAL
2023-04-04,HR_Coils,Line_1,6159.249530157868,OPERATIONAL
2023-04-04,HR_Coils,Line_2,3344.695006992224,OPERATIONAL
2023-04-04,HR_Coils,Line_3,3168.2985881832346,MAINTENANCE
2023-04-04,HR_Coils,Line_4,4058.7621559715,OPERATIONAL
2023-04-04,CR_Coils,Line_1,3460.66713617759,OPERATIONAL
2023-04-04,CR_Coils,Line_2,6913.525299854703,OPERATIONAL
2023-04-04,CR_Coils,Line_3,4817.5719854924055,OPERATIONAL
2023-04-04,CR_Coils,Line_4,4021.851865515435,OPERATIONAL
2023-04-04,Plates,Line_1,4995.002775770795,OPERATIONAL
2023-04-04,Plates,Line_2,5097.8473211509045,OPERATIONAL
2023-04-04,Plates,Line_3,3799.3712729328136,OPERATIONAL
2023-04-04,Plates,Line_4,6321.696789564937,OPERATIONAL
2023-04-04,Wire_Rods,Line_1,6968.45606113738,OPERATIONAL
2023-04-04,Wire_Rods,Line_2,6354.2437691880305,OPERATIONAL
2023-04-04,Wire_Rods,Line_3,6710.142080296359,OPERATIONAL
2023-04-04,Wire_Rods,Line_4,7224.762197023228,OPERATIONAL
2023-04-04,TMT_Bars,Line_1,3810.1236394520556,OPERATIONAL
2023-04-04,TMT_Bars,Line_2,3972.7252615035954,OPERATIONAL
2023-04-04,TMT_Bars,Line_3,4827.666288799639,OPERATIONAL
2023-04-04,TMT_Bars,Line_4,3293.864632751968,OPERATIONAL
2023-04-04,Pig_Iron,Line_1,5686.508227176774,OPERATIONAL
2023-04-04,Pig_Iron,Line_2,5839.990461051123,OPERATIONAL
2023-04-04,Pig_Iron,Line_3,2579.11704619769,OPERATIONAL
2023-04-04,Pig_Iron,Line_4,6281.887638166712,OPERATIONAL
2023-04-04,Billets,Line_1,4249.449756505884,OPERATIONAL
2023-04-04,Billets,Line_2,4803.378869685736,OPERATIONAL
2023-04-04,Billets,Line_3,4509.832568371934,OPERATIONAL
2023-04-04,Billets,Line_4,3831.6609067151107,OPERATIONAL
2023-04-05,HR_Coils,Line_1,5291.375415202658,OPERATIONAL
2023-04-05,HR_Coils,Line_2,7405.43812966134,OPERATIONAL
2023-04-05,HR_Coils,Line_3,4747.612462070528,OPERATIONAL
2023-04-05,HR_Coils,Line_4,4219.966389768266,OPERATIONAL
2023-04-05,CR_Coils,Line_1,5126.637052336995,OPERATIONAL
2023-04-05,CR_Coils,Line_2,5523.411065560486,OPERATIONAL
2023-04-05,CR_Coils,Line_3,6658.50398779649,OPERATIONAL
2023-04-05,CR_Coils,Line_4,4993.98622006512,OPERATIONAL
2023-04-05,Plates,Line_1,3507.2472740845074,OPERATIONAL
2023-04-05,Plates,Line_2,5843.874829330508,OPERATIONAL
2023-04-05,Plates,Line_3,5685.047809231024,OPERATIONAL
2023-04-05,Plates,Line_4,7042.729054651876,OPERATIONAL
2023-04-05,Wire_Rods,Line_1,4679.643640350843,OPERATIONAL
2023-04-05,Wire_Rods,Line_2,4271.602339956376,OPERATIONAL
2023-04-05,Wire_Rods,Line_3,3971.231456027428,OPERATIONAL
2023-04-05,Wire_Rods,Line_4,3924.231944748522,OPERATIONAL
2023-04-05,TMT_Bars,Line_1,5604.613310597837,OPERATIONAL
2023-04-05,TMT_Bars,Line_2,7194.251983620739,OPERATIONAL
2023-04-05,TMT_Bars,Line_3,4435.906334422489,OPERATIONAL
2023-04-05,TMT_Bars,Line_4,3394.1610853594784,OPERATIONAL
2023-04-05,Pig_Iron,Line_1,6546.5097473244905,OPERATIONAL
2023-04-05,Pig_Iron,Line_2,4130.375538135718,OPERATIONAL
2023-04-05,Pig_Iron,Line_3,4286.227059012759,OPERATIONAL
2023-04-05,Pig_Iron,Line_4,4998.040160541546,OPERATIONAL
2023-04-05,Billets,Line_1,6534.122567985885,OPERATIONAL
2023-04-05,Billets,Line_2,7189.6677485429955,OPERATIONAL
2023-04-05,Billets,Line_3,4731.617373061125,OPERATIONAL
2023-04-05,Billets,Line_4,5322.03147106885,OPERATIONAL
2023-04-06,HR_Coils,Line_1,4606.209897920198,OPERATIONAL
