date,dispatch_id,rake_id,route,material_type,tonnes_dispatched,delay_hours,status
2023-03-25,DISP_000250,RAKE_00283,Ranchi,Plates,2204.3036633476236,0.0,DELIVERED
2023-03-25,DISP_000251,RAKE_00049,Ranchi,Billets,2017.9204547021934,0.0,DELIVERED
2023-03-26,DISP_000252,RAKE_00031,Durgapur,Pig_Iron,2045.8404794503942,0.0,DELIVERED
2023-03-26,DISP_000253,RAKE_00186,Haldia,Billets,2952.0203851409456,0.0,IN_TRANSIT
2023-03-26,DISP_000254,RAKE_00217,Patna,Wire_Rods,3244.660581535025,0.0,DELIVERED
2023-03-26,DISP_000255,RAKE_00316,Haldia,Wire_Rods,2067.913183544349,7.555355539526139,IN_TRANSIT
2023-03-27,DISP_000256,RAKE_00035,Kolkata,Pig_Iron,3311.3443129680377,2.666556954586782,DISPATCHED
2023-03-27,DISP_000257,RAKE_00111,Ranchi,CR_Coils,3110.4623460674366,0.0,DISPATCHED
2023-03-27,DISP_000258,RAKE_00479,Ranchi,HR_Coils,2607.1153546313153,0.0,DISPATCHED
2023-03-27,DISP_000259,RAKE_00427,Kolkata,Plates,2805.1782574637673,0.0,IN_TRANSIT
2023-03-28,DISP_000260,RAKE_00193,Haldia,HR_Coils,3090.199008599855,6.390547744566323,IN_TRANSIT
2023-03-28,DISP_000261,RAKE_00129,Ranchi,Wire_Rods,3106.5489838379785,0.0,DISPATCHED
2023-03-28,DISP_000262,RAKE_00106,Durgapur,CR_Coils,2102.941459471094,2.7622023707395655,DISPATCHED
2023-03-29,DISP_000263,RAKE_00488,Kolkata,Plates,3525.314820680313,0.0,DISPATCHED
2023-03-29,DISP_000264,RAKE_00024,Ranchi,Plates,3582.2052341555327,0.0,IN_TRANSIT
2023-03-30,DISP_000265,RAKE_00103,Durgapur,CR_Coils,2085.11819378975,0.0,DELIVERED
2023-03-30,DISP_000266,RAKE_00352,Kolkata,Plates,3367.9245080300134,0.0,IN_TRANSIT
2023-03-31,DISP_000267,RAKE_00390,Durgapur,TMT_Bars,2334.810640199489,0.0,IN_TRANSIT
2023-03-31,DISP_000268,RAKE_00313,Patna,Plates,2096.3817915914833,0.0,IN_TRANSIT
2023-03-31,DISP_000269,RAKE_00379,Ranchi,TMT_Bars,3434.0287675947147,0.0,DISPATCHED
2023-03-31,DISP_000270,RAKE_00096,Patna,Plates,3023.6277080969903,0.0,DISPATCHED
2023-04-01,DISP_000271,RAKE_00149,Haldia,HR_Coils,3587.2349725770255,0.0,IN_TRANSIT
2023-04-01,DISP_000272,RAKE_00451,Patna,Plates,2665.885839687558,0.0,DELIVERED
2023-04-01,DISP_000273,RAKE_00197,Durgapur,Pig_Iron,3001.802167343273,0.0,IN_TRANSIT
2023-04-02,DISP_000274,RAKE_00002,Haldia,Pig_Iron,2234.1340710365735,0.0,DISPATCHED
2023-04-02,DISP_000275,RAKE_00380,Haldia,CR_Coils,3505.0018846316607,0.0,DISPATCHED
2023-04-02,DISP_000276,RAKE_00406,Haldia,Plates,3374.6540348217104,0.0,DISPATCHED
2023-04-02,DISP_000277,RAKE_00033,Kolkata,Wire_Rods,2951.371024862735,0.0,DELIVERED
2023-04-03,DISP_000278,RAKE_00321,Haldia,TMT_Bars,3217.42470883883,0.0,DISPATCHED
2023-04-03,DISP_000279,RAKE_00027,Haldia,Plates,2091.0034903927194,5.658826905864327,DISPATCHED
2023-04-04,DISP_000280,RAKE_00476,Haldia,Plates,3342.126137981576,3.5747999119734093,IN_TRANSIT
2023-04-04,DISP_000281,RAKE_00192,Ranchi,Billets,3240.330115777566,2.6449147576591407,IN_TRANSIT
2023-04-05,DISP_000282,RAKE_00404,Kolkata,TMT_Bars,3267.5375191102867,0.0,IN_TRANSIT
2023-04-05,DISP_000283,RAKE_00056,Haldia,Plates,2150.7315283793287,0.0,IN_TRANSIT
2023-04-05,DISP_000284,RAKE_00397,Patna,Plates,3180.549849759031,0.0,DELIVERED
2023-04-05,DISP_000285,RAKE_00465,Ranchi,CR_Coils,2502.8187083392427,0.0,DISPATCHED
2023-04-06,DISP_000286,RAKE_00059,Patna,Pig_Iron,2988.537990450417,0.0,DELIVERED
2023-04-06,DISP_000287,RAKE_00201,Kolkata,Wire_Rods,3641.644086444761,0.0,IN_TRANSIT
2023-04-06,DISP_000288,RAKE_00304,Patna,Pig_Iron,2244.9283976256183,0.0,DISPATCHED
2023-04-06,DISP_000289,RAKE_00170,Ranchi,Wire_Rods,2242.9945993823403,0.0,DISPATCHED
2023-04-07,DISP_000290,RAKE_00229,Ranchi,Wire_Rods,2374.6953453396873,2.7672162394553776,DISPATCHED
2023-04-07,DISP_000291,RAKE_00289,Durgapur,HR_Coils,2099.4256517573544,1.2855811190564095,DELIVERED
2023-04-08,DISP_000292,RAKE_00025,Ranchi,Pig_Iron,3090.4041347081466,1.7790436238860015,DISPATCHED
2023-04-08,DISP_000293,RAKE_00398,Kolkata,TMT_Bars,2831.5860270516478,0.0,DISPATCHED
2023-04-08,DISP_000294,RAKE_00016,Kolkata,HR_Coils,2832.1066163088876,2.4801222651228096,DISPATCHED
2023-04-08,DISP_000295,RAKE_00095,Patna,Billets,2451.857167773302,0.0,DISPATCHED
2023-04-09,DISP_000296,RAKE_00048,Ranchi,Pig_Iron,2172.6607786299455,0.0,IN_TRANSIT
2023-04-09,DISP_000297,RAKE_00405,Kolkata,Billets,3482.7874631971026,0.0,IN_TRANSIT
2023-04-09,DISP_000298,RAKE_00115,Durgapur,TMT_Bars,2248.401709451953,0.0,IN_TRANSIT
2023-04-10,DISP_000299,RAKE_00154,Ranchi,CR_Coils,3182.750543180658,0.0,DISPATCHED
2023-04-10,DISP_000300,RAKE_00072,Ranchi,Billets,2123.95657879579,2.917433767049933,IN_TRANSIT
2023-04-10,DISP_000301,RAKE_00205,Durgapur,TMT_Bars,2671.832664901922,2.375774088962194,IN_TRANSIT
2023-04-11,DISP_000302,RAKE_00399,Patna,Wire_Rods,2258.1250664475006,0.0,DISPATCHED
2023-04-11,DISP_000303,RAKE_00379,Durgapur,CR_Coils,3194.3428559544564,0.0,DISPATCHED
2023-04-12,DISP_000304,RAKE_00291,Kolkata,HR_Coils,2282.093624983155,0.0,IN_TRANSIT
2023-04-12,DISP_000305,RAKE_00339,Ranchi,Billets,2757.2931849247634,0.0,DELIVERED
2023-04-13,DISP_000306,RAKE_00339,Haldia,Plates,3573.4602883840403,0.0,DELIVERED
2023-04-13,DISP_000307,RAKE_00389,Kolkata,Pig_Iron,3253.98520972652,2.1681720496176697,DELIVERED
2023-04-14,DISP_000308,RAKE_00152,Durgapur,Wire_Rods,2638.3009795156886,0.0,DELIVERED
2023-04-14,DISP_000309,RAKE_00209,Kolkata,HR_Coils,2471.414730315615,0.0,DISPATCHED
2023-04-14,DISP_000310,RAKE_00004,Ranchi,Plates,3083.536216852716,0.0,DELIVERED
2023-04-15,DISP_000311,RAKE_00143,Durgapur,Plates,3098.10310837039,0.0,DISPATCHED
2023-04-15,DISP_000312,RAKE_00220,Patna,Wire_Rods,3141.7485766487653,0.0,DELIVERED
2023-04-15,DISP_000313,RAKE_00389,Kolkata,Billets,2682.9275871336895,2.159500170664714,IN_TRANSIT
2023-04-16,DISP_000314,RAKE_00442,Patna,Plates,3650.5581369773645,0.0,DELIVERED
2023-04-16,DISP_000315,RAKE_00437,Patna,Plates,2873.4633873583657,0.0,DELIVERED
2023-04-16,DISP_000316,RAKE_00439,Patna,CR_Coils,3208.8704490147984,0.0,DELIVERED
2023-04-16,DISP_000317,RAKE_00227,Durgapur,HR_Coils,2087.365802546058,0.0,DISPATCHED
2023-04-17,DISP_000318,RAKE_00042,Haldia,Pig_Iron,2693.200601683334,6.098591589477974,DELIVERED
2023-04-17,DISP_000319,RAKE_00495,Kolkata,HR_Coils,3267.691669302153,0.0,IN_TRANSIT
2023-04-17,DISP_000320,RAKE_00140,Ranchi,TMT_Bars,3211.7512723965083,0.0,IN_TRANSIT
2023-04-18,DISP_000321,RAKE_00130,Haldia,HR_Coils,2835.9148455403574,5.845702185431483,IN_TRANSIT
2023-04-18,DISP_000322,RAKE_00125,Kolkata,Billets,2413.412762333835,0.0,DELIVERED
2023-04-19,DISP_000323,RAKE_00180,Kolkata,Plates,2167.3129845666067,0.0,IN_TRANSIT
2023-04-19,DISP_000324,RAKE_00030,Kolkata,TMT_Bars,3239.9743201961182,0.0,DELIVERED
2023-04-19,DISP_000325,RAKE_00099,Kolkata,CR_Coils,3186.635244952328,0.0,DELIVERED
2023-04-19,DISP_000326,RAKE_00143,Ranchi,TMT_Bars,2375.3414526312818,0.0,DISPATCHED
2023-04-20,DISP_000327,RAKE_00401,Ranchi,Wire_Rods,3397.637522843679,0.0,DELIVERED
2023-04-20,DISP_000328,RAKE_00201,Kolkata,Billets,2407.9125521074634,0.0,IN_TRANSIT
2023-04-21,DISP_000329,RAKE_00488,Kolkata,Wire_Rods,2536.4555369555924,0.0,IN_TRANSIT
2023-04-21,DISP_000330,RAKE_00447,Kolkata,Plates,2781.2745705873544,1.4026041636473248,IN_TRANSIT
2023-04-21,DISP_000331,RAKE_00382,Durgapur,Billets,3348.130150986187,0.0,DISPATCHED
2023-04-22,DISP_000332,RAKE_00086,Durgapur,Plates,2693.799263739127,0.0,DISPATCHED
2023-04-22,DISP_000333,RAKE_00476,Patna,Wire_Rods,2799.868988703004,2.8906084838198782,IN_TRANSIT
2023-04-22,DISP_000334,RAKE_00240,Patna,Pig_Iron,3073.8983817609083,0.0,DISPATCHED
2023-04-22,DISP_000335,RAKE_00062,Ranchi,Billets,3042.681110392461,0.0,DELIVERED
2023-04-23,DISP_000336,RAKE_00280,Patna,HR_Coils,2237.526133483778,1.0589402236646401,DELIVERED
2023-04-23,DISP_000337,RAKE_00319,Patna,Pig_Iron,2799.5580985114693,0.0,DELIVERED
2023-04-23,DISP_000338,RAKE_00433,Kolkata,Billets,2074.899204731485,2.0862048566727927,DELIVERED
2023-04-23,DISP_000339,RAKE_00287,Haldia,CR_Coils,2448.566429350403,0.0,DELIVERED
2023-04-24,DISP_000340,RAKE_00301,Durgapur,TMT_Bars,3130.3162907188002,0.0,IN_TRANSIT
2023-04-24,DISP_000341,RAKE_00496,Patna,Wire_Rods,3222.32086006835,1.961736510726877,IN_TRANSIT
2023-04-24,DISP_000342,RAKE_00181,Kolkata,Pig_Iron,3019.673048999396,2.221056846551951,IN_TRANSIT
2023-04-24,DISP_000343,RAKE_00054,Durgapur,Wire_Rods,3341.295011121299,0.0,IN_TRANSIT
2023-04-25,DISP_000344,RAKE_00219,Ranchi,TMT_Bars,2992.855942996866,0.0,DELIVERED
2023-04-25,DISP_000345,RAKE_00102,Kolkata,Plates,3022.023222615001,0.0,DELIVERED
2023-04-25,DISP_000346,RAKE_00114,Kolkata,Pig_Iron,3231.411474210967,1.1335229645598006,DELIVERED
2023-04-25,DISP_000347,RAKE_00145,Patna,TMT_Bars,2096.0488864475255,2.218746587435085,IN_TRANSIT
2023-04-26,DISP_000348,RAKE_00167,Kolkata,Billets,2181.8850033622593,0.0,DELIVERED
2023-04-26,DISP_000349,RAKE_00236,Durgapur,HR_Coils,2509.7583906191244,0.0,IN_TRANSIT
2023-04-26,DISP_000350,RAKE_00148,Patna,TMT_Bars,3123.8457175325275,0.0,DELIVERED
2023-04-27,DISP_000351,RAKE_00070,Haldia,CR_Coils,2452.223529415557,3.6254797289722114,IN_TRANSIT
2023-04-27,DISP_000352,RAKE_00065,Patna,CR_Coils,3534.1410745645835,2.0624794922021854,DELIVERED
2023-04-27,DISP_000353,RAKE_00088,Kolkata,Billets,2421.6111686625372,0.0,DELIVERED
2023-04-27,DISP_000354,RAKE_00039,Kolkata,Wire_Rods,2695.8461708205887,0.0,IN_TRANSIT
2023-04-28,DISP_000355,RAKE_00420,Ranchi,Plates,2786.277535065608,0.0,DELIVERED
2023-04-28,DISP_000356,RAKE_00442,Ranchi,Wire_Rods,3275.0683124725624,0.0,DELIVERED
2023-04-28,DISP_000357,RAKE_00075,Patna,HR_Coils,3543.971994707843,0.0,IN_TRANSIT
2023-04-29,DISP_000358,RAKE_00075,Durgapur,Plates,2011.1807775347875,0.0,DELIVERED
2023-04-29,DISP_000359,RAKE_00204,Haldia,TMT_Bars,2460.978124954215,0.0,IN_TRANSIT
2023-04-30,DISP_000360,RAKE_00405,Durgapur,Plates,2852.3354438536885,0.0,DELIVERED
2023-04-30,DISP_000361,RAKE_00304,Ranchi,Plates,2236.0047773794063,0.0,DELIVERED
2023-04-30,DISP_000362,RAKE_00378,Patna,TMT_Bars,3200.8093336737575,0.0,DISPATCHED
2023-04-30,DISP_000363,RAKE_00127,Patna,Billets,2978.323132682952,0.0,IN_TRANSIT
2023-05-01,DISP_000364,RAKE_00251,Durgapur,HR_Coils,3313.837957486944,0.0,DISPATCHED
2023-05-01,DISP_000365,RAKE_00175,Durgapur,Pig_Iron,2399.2644049986125,0.0,IN_TRANSIT
2023-05-01,DISP_000366,RAKE_00495,Haldia,TMT_Bars,2241.661371864833,0.0,IN_TRANSIT
2023-05-02,DISP_000367,RAKE_00494,Haldia,Plates,3498.24404588333,0.0,DISPATCHED
2023-05-02,DISP_000368,RAKE_00399,Kolkata,CR_Coils,2093.2229317964875,0.0,DELIVERED
2023-05-02,DISP_000369,RAKE_00326,Durgapur,Pig_Iron,3602.851765017038,0.0,DISPATCHED
2023-05-02,DISP_000370,RAKE_00431,Kolkata,CR_Coils,2312.7423461509425,0.0,IN_TRANSIT
2023-05-03,DISP_000371,RAKE_00426,Haldia,Pig_Iron,2309.892711494192,7.7586123234007465,IN_TRANSIT
2023-05-03,DISP_000372,RAKE_00253,Kolkata,CR_Coils,2436.454030487703,0.0,DISPATCHED
2023-05-03,DISP_000373,RAKE_00467,Kolkata,Plates,3021.609630374586,0.0,DISPATCHED
2023-05-04,DISP_000374,RAKE_00108,Haldia,Plates,2537.8470782439417,4.237792664920111,IN_TRANSIT
2023-05-04,DISP_000375,RAKE_00086,Durgapur,TMT_Bars,2192.648622886456,2.1650900056309723,IN_TRANSIT
2023-05-04,DISP_000376,RAKE_00422,Ranchi,HR_Coils,2231.8647744524146,0.0,DISPATCHED
2023-05-04,DISP_000377,RAKE_00147,Kolkata,Pig_Iron,2239.9371327429635,0.0,IN_TRANSIT
2023-05-05,DISP_000378,RAKE_00047,Haldia,Pig_Iron,2577.9793686590956,7.46147892450583,IN_TRANSIT
2023-05-05,DISP_000379,RAKE_00128,Patna,Plates,3001.6034543420383,0.0,DISPATCHED
2023-05-05,DISP_000380,RAKE_00064,Kolkata,Plates,3217.731974211461,0.0,DELIVERED
2023-05-06,DISP_000381,RAKE_00445,Haldia,Pig_Iron,2679.60606196503,0.0,DELIVERED
2023-05-06,DISP_000382,RAKE_00416,Durgapur,Wire_Rods,3130.999170503864,0.0,DELIVERED
2023-05-06,DISP_000383,RAKE_00160,Haldia,Pig_Iron,2996.7201979785723,0.0,IN_TRANSIT
2023-05-07,DISP_000384,RAKE_00385,Ranchi,HR_Coils,2839.7196279876007,0.0,IN_TRANSIT
2023-05-07,DISP_000385,RAKE_00193,Kolkata,Plates,3472.1907408811385,0.0,DELIVERED
2023-05-07,DISP_000386,RAKE_00017,Ranchi,Pig_Iron,3171.3866336029378,0.0,DISPATCHED
2023-05-07,DISP_000387,RAKE_00148,Ranchi,Wire_Rods,3480.8268784094635,0.0,IN_TRANSIT
2023-05-08,DISP_000388,RAKE_00209,Kolkata,CR_Coils,3007.4508491898678,0.0,IN_TRANSIT
2023-05-08,DISP_000389,RAKE_00087,Ranchi,HR_Coils,2903.4561564534765,0.0,DELIVERED
2023-05-08,DISP_000390,RAKE_00218,Haldia,HR_Coils,2155.069904676595,0.0,IN_TRANSIT
2023-05-09,DISP_000391,RAKE_00199,Durgapur,Billets,2846.8547728453973,2.1926391096942526,DISPATCHED
2023-05-09,DISP_000392,RAKE_00434,Ranchi,CR_Coils,2214.9597890323635,0.0,DELIVERED
2023-05-09,DISP_000393,RAKE_00408,Ranchi,Plates,2015.0239904800108,1.9180744335383961,DISPATCHED
2023-05-10,DISP_000394,RAKE_00462,Haldia,Billets,3449.7935353058774,0.0,DISPATCHED
2023-05-10,DISP_000395,RAKE_00456,Ranchi,Wire_Rods,2931.406210898751,0.0,DISPATCHED
2023-05-10,DISP_000396,RAKE_00369,Patna,Wire_Rods,3033.1736206446244,0.0,IN_TRANSIT
2023-05-10,DISP_000397,RAKE_00071,Patna,TMT_Bars,2122.9753915174733,0.0,IN_TRANSIT
2023-05-11,DISP_000398,RAKE_00327,Patna,Pig_Iron,3350.1079221578007,0.0,IN_TRANSIT
2023-05-11,DISP_000399,RAKE_00398,Kolkata,CR_Coils,3528.652962913307,0.0,DELIVERED
2023-05-11,DISP_000400,RAKE_00352,Ranchi,CR_Coils,3518.367352024082,0.0,DISPATCHED
2023-05-11,DISP_000401,RAKE_00418,Ranchi,Wire_Rods,2374.875499682128,0.0,DELIVERED
2023-05-12,DISP_000402,RAKE_00022,Patna,Wire_Rods,2263.432282981228,1.5980538170023315,IN_TRANSIT
2023-05-12,DISP_000403,RAKE_00353,Patna,Pig_Iron,2602.7135566531783,0.0,IN_TRANSIT
2023-05-12,DISP_000404,RAKE_00325,Durgapur,TMT_Bars,3512.64189692162,0.0,IN_TRANSIT
2023-05-13,DISP_000405,RAKE_00145,Kolkata,Billets,2596.8539683107156,0.0,DELIVERED
2023-05-13,DISP_000406,RAKE_00344,Durgapur,TMT_Bars,3027.7817914112293,1.7995521431726236,DISPATCHED
2023-05-13,DISP_000407,RAKE_00123,Durgapur,Wire_Rods,2462.5671054902773,0.0,IN_TRANSIT
2023-05-14,DISP_000408,RAKE_00214,Ranchi,Billets,2386.7454355994223,0.0,IN_TRANSIT
2023-05-14,DISP_000409,RAKE_00444,Durgapur,HR_Coils,2810.6317939200894,1.3199863536592158,DISPATCHED
2023-05-14,DISP_000410,RAKE_00340,Patna,TMT_Bars,2611.5587183837033,0.0,DELIVERED
2023-05-15,DISP_000411,RAKE_00450,Patna,CR_Coils,2595.588636085223,0.0,DISPATCHED
2023-05-15,DISP_000412,RAKE_00186,Patna,TMT_Bars,2425.3686665572504,0.0,DISPATCHED
2023-05-15,DISP_000413,RAKE_00472,Ranchi,CR_Coils,2940.9607941687887,0.0,IN_TRANSIT
2023-05-15,DISP_000414,RAKE_00215,Patna,Plates,3584.035701606582,0.0,DELIVERED
2023-05-16,DISP_000415,RAKE_00245,Haldia,TMT_Bars,2203.4049923639104,0.0,DELIVERED
2023-05-16,DISP_000416,RAKE_00176,Durgapur,Plates,2978.8962020259405,0.0,IN_TRANSIT
2023-05-17,DISP_000417,RAKE_00008,Durgapur,Pig_Iron,3329.53144859601,0.0,DISPATCHED
2023-05-17,DISP_000418,RAKE_00087,Ranchi,Pig_Iron,2912.5402398106426,0.0,IN_TRANSIT
2023-05-18,DISP_000419,RAKE_00209,Patna,Plates,2771.106851025621,0.0,DELIVERED
2023-05-18,DISP_000420,RAKE_00067,Patna,CR_Coils,2140.992844727549,0.0,DELIVERED
2023-05-19,DISP_000421,RAKE_00058,Durgapur,Pig_Iron,2290.3001654870613,1.942441634134717,IN_TRANSIT
2023-05-19,DISP_000422,RAKE_00222,Durgapur,Billets,2948.9959422028605,0.0,IN_TRANSIT
2023-05-19,DISP_000423,RAKE_00126,Kolkata,Wire_Rods,2972.9482186568257,0.0,IN_TRANSIT
2023-05-19,DISP_000424,RAKE_00107,Ranchi,Plates,3170.85389158275,0.0,IN_TRANSIT
2023-05-20,DISP_000425,RAKE_00020,Kolkata,CR_Coils,2494.411981274395,0.0,DELIVERED
2023-05-20,DISP_000426,RAKE_00167,Haldia,Wire_Rods,2271.924149377713,0.0,DISPATCHED
2023-05-20,DISP_000427,RAKE_00095,Ranchi,Billets,3386.2285246096635,0.0,IN_TRANSIT
2023-05-20,DISP_000428,RAKE_00214,Kolkata,Wire_Rods,2977.1139724107497,0.0,IN_TRANSIT
2023-05-21,DISP_000429,RAKE_00398,Haldia,Plates,3577.436303645555,4.638788276456928,IN_TRANSIT
2023-05-21,DISP_000430,RAKE_00413,Haldia,CR_Coils,3532.332074663188,0.0,DISPATCHED
2023-05-21,DISP_000431,RAKE_00193,Kolkata,CR_Coils,3553.7262579384824,0.0,DISPATCHED
2023-05-22,DISP_000432,RAKE_00253,Patna,HR_Coils,2431.085520543183,0.0,IN_TRANSIT
2023-05-22,DISP_000433,RAKE_00379,Durgapur,TMT_Bars,2493.2978242616764,0.0,DISPATCHED
2023-05-22,DISP_000434,RAKE_00437,Ranchi,Billets,2378.3996654493726,2.6127723897615125,DELIVERED
2023-05-23,DISP_000435,RAKE_00262,Haldia,Pig_Iron,2617.5222020824285,6.6117566010059,DELIVERED
2023-05-23,DISP_000436,RAKE_00318,Ranchi,CR_Coils,3643.4389982476478,0.0,DISPATCHED
2023-05-24,DISP_000437,RAKE_00135,Durgapur,CR_Coils,2725.8332424590667,0.0,IN_TRANSIT
2023-05-24,DISP_000438,RAKE_00206,Patna,Billets,3285.288869760491,0.0,DELIVERED
2023-05-24,DISP_000439,RAKE_00138,Patna,CR_Coils,3198.7569981820425,0.0,IN_TRANSIT
2023-05-25,DISP_000440,RAKE_00301,Ranchi,HR_Coils,3479.7450289034523,0.0,IN_TRANSIT
2023-05-25,DISP_000441,RAKE_00407,Ranchi,Billets,2004.18947228038,0.0,IN_TRANSIT
2023-05-25,DISP_000442,RAKE_00299,Kolkata,Pig_Iron,2093.139649717456,0.0,IN_TRANSIT
2023-05-25,DISP_000443,RAKE_00247,Durgapur,Pig_Iron,3376.076908796278,0.0,DELIVERED
2023-05-26,DISP_000444,RAKE_00128,Patna,HR_Coils,2680.4219073188688,0.0,DISPATCHED
2023-05-26,DISP_000445,RAKE_00177,Kolkata,Billets,2329.078877819674,0.0,DISPATCHED
2023-05-27,DISP_000446,RAKE_00418,Kolkata,TMT_Bars,3616.5785610900975,0.0,DISPATCHED
2023-05-27,DISP_000447,RAKE_00499,Patna,TMT_Bars,3230.73578077401,0.0,DELIVERED
2023-05-28,DISP_000448,RAKE_00173,Patna,HR_Coils,2856.8850971501906,0.0,DISPATCHED
2023-05-28,DISP_000449,RAKE_00130,Durgapur,Pig_Iron,2143.1202175148387,0.0,IN_TRANSIT
2023-05-28,DISP_000450,RAKE_00059,Haldia,Pig_Iron,3527.878205767118,0.0,DISPATCHED
2023-05-29,DISP_000451,RAKE_00197,Patna,Billets,2495.4203247295372,0.0,IN_TRANSIT
2023-05-29,DISP_000452,RAKE_00369,Haldia,HR_Coils,3066.266185269222,0.0,IN_TRANSIT
2023-05-30,DISP_000453,RAKE_00202,Patna,Plates,3529.91256165265,0.0,IN_TRANSIT
2023-05-30,DISP_000454,RAKE_00324,Ranchi,TMT_Bars,3004.2572359378137,0.0,DISPATCHED
2023-05-30,DISP_000455,RAKE_00219,Ranchi,Pig_Iron,3165.92731266446,0.0,DISPATCHED
2023-05-31,DISP_000456,RAKE_00434,Haldia,Pig_Iron,2204.410624283966,0.0,IN_TRANSIT
2023-05-31,DISP_000457,RAKE_00479,Haldia,HR_Coils,2809.6094897990524,0.0,DISPATCHED
2023-05-31,DISP_000458,RAKE_00090,Ranchi,Wire_Rods,3027.139262240971,0.0,DISPATCHED
2023-06-01,DISP_000459,RAKE_00306,Haldia,Pig_Iron,3192.9970549188756,5.177429136981672,IN_TRANSIT
2023-06-01,DISP_000460,RAKE_00045,Durgapur,CR_Coils,2952.2953377722824,0.0,IN_TRANSIT
2023-06-01,DISP_000461,RAKE_00190,Durgapur,Plates,2929.462239812936,0.0,IN_TRANSIT
2023-06-01,DISP_000462,RAKE_00158,Durgapur,Billets,2773.15551639175,0.0,DISPATCHED
2023-06-02,DISP_000463,RAKE_00050,Patna,Pig_Iron,3616.48568284243,0.0,DISPATCHED
2023-06-02,DISP_000464,RAKE_00340,Ranchi,CR_Coils,2270.872401275628,0.0,DELIVERED
2023-06-03,DISP_000465,RAKE_00337,Ranchi,HR_Coils,3054.965113216511,2.6965420512888807,IN_TRANSIT
2023-06-03,DISP_000466,RAKE_00410,Haldia,TMT_Bars,3408.5113478172652,0.0,DELIVERED
2023-06-03,DISP_000467,RAKE_00234,Durgapur,TMT_Bars,2618.6084373715184,0.0,DELIVERED
2023-06-04,DISP_000468,RAKE_00470,Durgapur,TMT_Bars,2049.050648494547,0.0,IN_TRANSIT
2023-06-04,DISP_000469,RAKE_00192,Patna,Pig_Iron,2549.6394169786595,0.0,DISPATCHED
2023-06-04,DISP_000470,RAKE_00038,Ranchi,Pig_Iron,3548.0807156717165,0.0,DELIVERED
2023-06-04,DISP_000471,RAKE_00480,Haldia,Billets,2289.1230626840415,0.0,IN_TRANSIT
2023-06-05,DISP_000472,RAKE_00029,Haldia,Pig_Iron,2691.825087757279,4.457670061056147,DELIVERED
2023-06-05,DISP_000473,RAKE_00073,Ranchi,TMT_Bars,2186.480501298429,0.0,DELIVERED
2023-06-05,DISP_000474,RAKE_00189,Haldia,Wire_Rods,2068.848520540062,0.0,DELIVERED
2023-06-06,DISP_000475,RAKE_00222,Ranchi,HR_Coils,2769.352834602905,0.0,DISPATCHED
2023-06-06,DISP_000476,RAKE_00136,Durgapur,HR_Coils,2509.846238729918,0.0,IN_TRANSIT
2023-06-07,DISP_000477,RAKE_00345,Haldia,HR_Coils,2848.14464227844,4.063140710846196,IN_TRANSIT
2023-06-07,DISP_000478,RAKE_00178,Durgapur,Wire_Rods,2996.395772462131,0.0,DISPATCHED
2023-06-08,DISP_000479,RAKE_00356,Haldia,Plates,2629.8516073490414,0.0,DELIVERED
2023-06-08,DISP_000480,RAKE_00174,Durgapur,Billets,2335.5368758997133,0.0,DISPATCHED
2023-06-08,DISP_000481,RAKE_00356,Durgapur,Billets,2980.8955016381847,0.0,IN_TRANSIT
2023-06-09,DISP_000482,RAKE_00214,Durgapur,Billets,2358.0419830440096,0.0,DELIVERED
2023-06-09,DISP_000483,RAKE_00141,Patna,Billets,2577.1506253396983,0.0,DELIVERED
2023-06-10,DISP_000484,RAKE_00167,Ranchi,CR_Coils,2923.3722984905767,0.0,DISPATCHED
2023-06-10,DISP_000485,RAKE_00236,Ranchi,Billets,2812.3983691737717,0.0,DELIVERED
2023-06-10,DISP_000486,RAKE_00119,Ranchi,HR_Coils,2097.059809232452,0.0,IN_TRANSIT
2023-06-11,DISP_000487,RAKE_00316,Patna,Billets,2855.555827401876,0.0,IN_TRANSIT
2023-06-11,DISP_000488,RAKE_00477,Durgapur,HR_Coils,2863.922887805048,0.0,IN_TRANSIT
2023-06-12,DISP_000489,RAKE_00217,Ranchi,TMT_Bars,3526.0772917714385,0.0,DELIVERED
2023-06-12,DISP_000490,RAKE_00391,Durgapur,Billets,3136.210914438508,0.0,DELIVERED
2023-06-13,DISP_000491,RAKE_00049,Patna,TMT_Bars,3651.175443911113,0.0,DELIVERED
2023-06-13,DISP_000492,RAKE_00238,Ranchi,Wire_Rods,3270.4494715231285,0.0,IN_TRANSIT
2023-06-14,DISP_000493,RAKE_00469,Patna,CR_Coils,3347.841324881344,0.0,IN_TRANSIT
2023-06-14,DISP_000494,RAKE_00116,Ranchi,HR_Coils,3527.9586248429655,0.0,IN_TRANSIT
2023-06-14,DISP_000495,RAKE_00118,Ranchi,Billets,2588.5986067366366,0.0,DELIVERED
2023-06-15,DISP_000496,RAKE_00234,Haldia,TMT_Bars,2345.272972312602,5.33077745746563,DELIVERED
2023-06-15,DISP_000497,RAKE_00033,Ranchi,HR_Coils,2543.1708628167153,0.0,DELIVERED
2023-06-15,DISP_000498,RAKE_00306,Haldia,CR_Coils,3203.190595188877,7.3177911714760855,DELIVERED
2023-06-16,DISP_000499,RAKE_00048,Ranchi,Pig_Iron,2078.8318648411173,0.0,DISPATCHED
