date,loading_point_id,shift,tonnes_loaded,hours_operated,equipment_operational_count,equipment_maintenance_flag
2023-04-01,LP1,3,822.1172864952082,6.133372304608439,2,0
2023-04-01,LP2,1,665.0125255408144,7.091893031089773,3,0
2023-04-01,LP2,2,1158.1154872466816,7.1668316162364825,3,0
2023-04-01,LP2,3,727.3018614811552,6.024718120911595,3,0
2023-04-01,LP3,1,745.468026274333,7.077746437799322,2,0
2023-04-01,LP3,2,636.2714371590082,6.3376193204116475,2,0
2023-04-01,LP3,3,553.0543172373714,7.18303789926194,3,0
2023-04-02,LP1,1,1162.2164501255234,6.901952441847147,3,0
2023-04-02,LP1,2,1138.5766998483614,6.582008443299505,2,0
2023-04-02,LP1,3,1058.1043857108102,6.42483296855621,3,0
2023-04-02,LP2,1,1385.2627715781832,6.386280113641886,2,0
2023-04-02,LP2,2,419.05799946863226,6.6071461692718465,3,0
2023-04-02,LP2,3,1469.3759733005013,7.944553912935521,2,0
2023-04-02,LP3,1,987.8706214678894,6.260484996826607,2,0
2023-04-02,LP3,2,661.3511070483473,6.433746661230745,3,0
2023-04-02,LP3,3,1045.690709222648,7.649777561639713,3,0
2023-04-03,LP1,1,486.52697967250424,6.313148871212644,2,0
2023-04-03,LP1,2,1090.7017057447667,6.91010809312105,2,0
2023-04-03,LP1,3,1303.3549472270793,6.993557480431362,3,1
2023-04-03,LP2,1,962.4881819079203,6.987023374944951,2,0
2023-04-03,LP2,2,1424.5661094967124,7.0985295036704175,2,0
2023-04-03,LP2,3,1061.6321770260547,7.636562208150681,3,0
2023-04-03,LP3,1,1214.4151694039692,7.551222511334346,2,0
2023-04-03,LP3,2,1284.2116896236084,7.150179047027768,2,0
2023-04-03,LP3,3,1243.4783289151994,7.08139966099788,2,0
2023-04-04,LP1,1,1281.1709792221363,6.061207879325051,3,0
2023-04-04,LP1,2,882.0536216808215,7.9788260390816,2,0
2023-04-04,LP1,3,1106.0905609056085,7.626242424593382,2,0
2023-04-04,LP2,1,755.4441444096686,7.590391963631761,3,0
2023-04-04,LP2,2,1236.467684737212,7.222289258678997,2,0
2023-04-04,LP2,3,1014.4561035780009,6.769694743338321,3,0
2023-04-04,LP3,1,632.5708289020906,7.146658260730591,2,0
2023-04-04,LP3,2,488.8575339554261,6.866139729803581,2,1
2023-04-04,LP3,3,496.716507240194,6.170847705930724,3,0
2023-04-05,LP1,1,906.8419726411636,6.682930693688086,2,0
2023-04-05,LP1,2,1285.076434969611,6.199159945690937,3,0
2023-04-05,LP1,3,1148.1274855159452,6.169457308951426,3,0
2023-04-05,LP2,1,849.6949573136219,6.039603949526064,3,0
2023-04-05,LP2,2,658.0370942854926,7.04762258643213,2,0
2023-04-05,LP2,3,985.1434232564351,7.660104416817323,2,0
2023-04-05,LP3,1,1038.8173340634237,7.769297394957101,2,0
2023-04-05,LP3,2,1323.131506911638,7.644005124223238,3,0
2023-04-05,LP3,3,513.0774259830971,6.508782837993427,3,0
2023-04-06,LP1,1,580.9171948220438,7.278191543940711,3,0
2023-04-06,LP1,2,835.3168545856915,7.354447673434297,2,0
2023-04-06,LP1,3,985.02820513227,7.89604348953333,2,0
2023-04-06,LP2,1,579.5183263849897,6.587151301043466,2,0
2023-04-06,LP2,2,492.36429264793924,7.447217566126765,3,0
2023-04-06,LP2,3,1209.7434806042916,7.764927304175207,3,0
2023-04-06,LP3,1,1497.781661369381,6.007983863291557,2,0
2023-04-06,LP3,2,1215.0898695696537,6.144543453325532,3,0
2023-04-06,LP3,3,466.5980404665711,7.392244009194529,3,0
2023-04-07,LP1,1,1260.2499905471695,6.20693562910613,3,0
2023-04-07,LP1,2,723.1574298817364,7.4696272702468995,2,0
2023-04-07,LP1,3,1475.3191451959285,6.604482036917451,2,0
2023-04-07,LP2,1,1038.493949446021,7.447749597763413,3,0
2023-04-07,LP2,2,673.9618806359052,6.117101901550563,3,1
2023-04-07,LP2,3,967.5210559439324,6.455932177104074,3,0
2023-04-07,LP3,1,1450.7056806326218,7.400983909850502,3,0
2023-04-07,LP3,2,732.948660920969,6.740979967585323,2,0
2023-04-07,LP3,3,940.4240097621437,6.519417662657972,2,0
2023-04-08,LP1,1,649.7472585805242,6.289742615948831,3,0
2023-04-08,LP1,2,1290.5575145603793,7.6566000864154224,3,0
2023-04-08,LP1,3,975.9767109669807,7.6972160939012735,3,0
2023-04-08,LP2,1,457.5202915273305,6.2310534370643795,3,0
2023-04-08,LP2,2,1037.0830540725212,7.1964229148225,3,0
2023-04-08,LP2,3,1276.3569317313481,7.252570340747697,2,0
2023-04-08,LP3,1,1012.5905506092793,6.465757540761064,2,0
2023-04-08,LP3,2,1172.722398402121,7.661469737566277,2,0
2023-04-08,LP3,3,1112.4709529016798,6.557806709018607,3,0
2023-04-09,LP1,1,925.4414440933763,7.34490553816491,2,1
2023-04-09,LP1,2,431.6195063797933,6.981429331593674,3,0
2023-04-09,LP1,3,679.7005560523536,6.633488306066841,2,0
2023-04-09,LP2,1,1270.1384808359162,6.9372335946051615,3,0
2023-04-09,LP2,2,857.5840374938033,7.094332769214884,2,0
2023-04-09,LP2,3,1446.6417423527637,7.403443565235699,3,0
2023-04-09,LP3,1,1127.3099760443674,6.290382620399113,3,0
2023-04-09,LP3,2,820.1905149788979,6.801124161672429,2,0
2023-04-09,LP3,3,414.8020753294442,7.911093641103234,3,0
2023-04-10,LP1,1,1307.8014021236072,6.030334540842562,2,0
2023-04-10,LP1,2,738.8001130419534,6.7811434984424235,2,0
2023-04-10,LP1,3,415.3050860032098,6.143236085967104,3,0
2023-04-10,LP2,1,1126.9821410957497,6.361873430820223,2,0
2023-04-10,LP2,2,570.2356109916623,7.952111305707522,2,0
2023-04-10,LP2,3,529.4786212525316,7.106520587223098,2,0
2023-04-10,LP3,1,1243.7022839112426,6.079862049029569,3,0
2023-04-10,LP3,2,1224.068547009556,6.28955691749554,2,0
2023-04-10,LP3,3,764.7159654846739,6.523141365532335,2,0
2023-04-11,LP1,1,1261.4287089846453,6.879758844936996,2,0
2023-04-11,LP1,2,532.0650930482178,6.878948929530552,3,0
2023-04-11,LP1,3,1320.5165887324474,7.428785091861609,2,0
2023-04-11,LP2,1,999.0921499792224,6.424537234967047,2,0
2023-04-11,LP2,2,864.4548689978585,7.081419262131125,3,0
2023-04-11,LP2,3,942.5578758513913,6.398664183380628,2,0
2023-04-11,LP3,1,761.0910712763442,6.533650776127537,3,0
2023-04-11,LP3,2,636.6454567629819,6.864421376009554,2,0
2023-04-11,LP3,3,648.3187863580783,7.403918133745691,2,0
2023-04-12,LP1,1,962.1652523314888,6.564655642625758,2,0
2023-04-12,LP1,2,563.180903343994,7.4377868106260765,2,0
2023-04-12,LP1,3,419.54237216218786,7.099288152187195,3,0
2023-04-12,LP2,1,1095.0859741854879,6.3052423969340206,2,1
2023-04-12,LP2,2,1211.9245413294516,7.85571056670133,3,0
2023-04-12,LP2,3,413.68029649493076,6.5214696487729125,3,0
2023-04-12,LP3,1,782.3513388312756,6.263439678746674,3,0
2023-04-12,LP3,2,1002.3905556840211,6.298406208067934,2,0
2023-04-12,LP3,3,1445.0825897404402,7.282065571929394,3,0
2023-04-13,LP1,1,1138.1547208741185,7.5779071484984994,2,0
2023-04-13,LP1,2,1438.4656145223053,6.562131140837257,2,0
2023-04-13,LP1,3,501.42208191991415,6.00126779762807,3,0
2023-04-13,LP2,1,555.5242602014149,6.066182027664859,3,0
2023-04-13,LP2,2,852.3643492555022,7.050095179544237,3,0
2023-04-13,LP2,3,951.066773742556,6.260138174324023,3,0
2023-04-13,LP3,1,1218.1424499134853,7.929205955013034,3,0
2023-04-13,LP3,2,1062.9186563368085,7.163145873569424,3,0
2023-04-13,LP3,3,644.6009284818156,7.728430573262003,2,0
2023-04-14,LP1,1,1292.501492652659,6.338991893465858,3,0
2023-04-14,LP1,2,627.1555622508479,7.71981331040479,2,0
2023-04-14,LP1,3,762.3389173491266,6.691710435133295,3,0
2023-04-14,LP2,1,835.6369944514734,6.9132914620602985,2,0
2023-04-14,LP2,2,507.9633972144531,6.3370425410888185,2,0
2023-04-14,LP2,3,1438.4167905105016,7.854819413124808,3,0
2023-04-14,LP3,1,727.4063155448421,6.23038051947245,2,0
2023-04-14,LP3,2,837.7206068901146,7.259204634911297,3,0
2023-04-14,LP3,3,1047.6077668360529,6.408853678695641,2,0
2023-04-15,LP1,1,715.8405952907309,7.904094362092561,2,0
2023-04-15,LP1,2,1249.4649820496793,6.549012185903168,3,0
2023-04-15,LP1,3,703.44948754966,7.73825977292151,3,0
2023-04-15,LP2,1,835.1301542340618,7.3306675216475075,3,0
2023-04-15,LP2,2,514.0372284828975,6.643488906050061,3,0
2023-04-15,LP2,3,1175.2336956220076,7.649307385922656,3,0
2023-04-15,LP3,1,1333.8436325758573,7.987317161940701,3,0
2023-04-15,LP3,2,961.1247353364855,6.324018394194987,2,0
2023-04-15,LP3,3,780.4516793515461,7.249018580790851,2,0
2023-04-16,LP1,1,1497.9216787992352,6.855921121692086,3,0
2023-04-16,LP1,2,965.3846903347501,6.1040392279475375,2,0
2023-04-16,LP1,3,867.2248897178092,7.178551766067204,3,0
2023-04-16,LP2,1,1273.5926875517139,6.4674266789001695,3,0
2023-04-16,LP2,2,906.5603869429948,6.0130536622492885,2,0
2023-04-16,LP2,3,1409.0282182831188,7.941977207989622,3,0
2023-04-16,LP3,1,582.1525891236153,6.516041741608312,3,0
2023-04-16,LP3,2,1467.863122735597,6.786002016720098,2,0
2023-04-16,LP3,3,714.0281109974017,7.209623979817171,3,0
2023-04-17,LP1,1,584.8715276608236,7.4118740176851095,2,0
2023-04-17,LP1,2,935.3877458960458,6.145778125709697,2,0
2023-04-17,LP1,3,1156.498670569611,6.176104613340756,3,0
2023-04-17,LP2,1,902.6836060750701,7.464574098253759,2,0
2023-04-17,LP2,2,697.9027163633855,7.775473295614982,3,0
2023-04-17,LP2,3,668.8864070510708,7.615541189550231,3,0
2023-04-17,LP3,1,656.0380161338239,7.060258509080732,2,1
2023-04-17,LP3,2,495.17254020353755,6.166934341215415,2,0
2023-04-17,LP3,3,1076.4506526260107,6.4181495573279115,3,0
2023-04-18,LP1,1,952.1786017952177,7.691495288301843,2,0
2023-04-18,LP1,2,699.6912435473012,7.53944954968787,2,0
2023-04-18,LP1,3,639.9128200439458,7.67448223983137,3,0
2023-04-18,LP2,1,1380.325211973755,7.834015816380868,2,0
2023-04-18,LP2,2,985.9200880587083,7.132973999282566,2,0
2023-04-18,LP2,3,627.9122852621492,7.834017826575031,3,0
2023-04-18,LP3,1,1117.9856670384333,6.534427143187547,2,0
2023-04-18,LP3,2,1301.154708030686,6.196961238837126,3,0
2023-04-18,LP3,3,782.6160143098093,7.759326845046735,3,0
2023-04-19,LP1,1,1048.7777461978908,6.764912270704776,3,0
2023-04-19,LP1,2,1423.1477157508737,6.694104759067536,2,0
2023-04-19,LP1,3,1085.438253624418,7.573834390630319,3,0
2023-04-19,LP2,1,809.0275086592786,6.249203238515957,3,0
2023-04-19,LP2,2,588.3135839304682,6.906129972543438,2,0
2023-04-19,LP2,3,1082.7852938592428,7.950958903874994,3,0
2023-04-19,LP3,1,1490.4252002340227,7.949640779735198,3,0
2023-04-19,LP3,2,1182.7199155944081,7.095380287225618,3,0
2023-04-19,LP3,3,1489.250363038574,7.2264509211555055,3,0
2023-04-20,LP1,1,606.9789381454343,6.1144007837599474,3,0
2023-04-20,LP1,2,834.8803517173205,6.985151079106966,3,0
2023-04-20,LP1,3,1442.8639596090657,7.79941602247927,2,0
2023-04-20,LP2,1,970.7772972382392,7.565828511959138,2,0
2023-04-20,LP2,2,1220.1258622196126,6.324020661170101,3,0
2023-04-20,LP2,3,1449.0716892836529,6.666316172095854,3,0
2023-04-20,LP3,1,741.8490096122819,7.064875922623797,2,0
2023-04-20,LP3,2,1193.8317573131962,6.595099928861448,3,0
2023-04-20,LP3,3,1152.1431807636454,6.804873707092781,3,0
2023-04-21,LP1,1,976.5778549470178,7.691169702819846,3,0
2023-04-21,LP1,2,619.3053856492689,6.221424833381397,3,0
2023-04-21,LP1,3,1232.392178018177,7.460586217007359,3,0
2023-04-21,LP2,1,1410.785013013222,6.775155356752357,3,0
2023-04-21,LP2,2,773.8216815347353,6.318089053486198,2,0
2023-04-21,LP2,3,1067.0076497894688,6.739691847188611,2,0
2023-04-21,LP3,1,1218.5982587099147,6.280431172831995,3,0
2023-04-21,LP3,2,999.6324553112534,6.596587354653348,2,0
2023-04-21,LP3,3,445.5145377990516,7.865292943531534,2,0
2023-04-22,LP1,1,1132.4885800898446,6.912988868373121,2,0
2023-04-22,LP1,2,979.5005208292067,7.302049738836485,2,0
2023-04-22,LP1,3,549.557215213346,6.55754673102867,3,0
2023-04-22,LP2,1,1220.7348492895796,6.116282201397584,3,1
2023-04-22,LP2,2,1188.195968153344,6.674078247275686,3,0
2023-04-22,LP2,3,768.1006414789172,6.838386689440528,2,0
2023-04-22,LP3,1,988.2887548714012,7.049356642660337,2,0
2023-04-22,LP3,2,1416.1651377062185,6.32072448659075,2,0
2023-04-22,LP3,3,1390.5370022381308,6.940856026246698,3,0
2023-04-23,LP1,1,1320.0102182889264,7.8664553665039385,2,0
2023-04-23,LP1,2,754.6280896764501,7.906464195130819,3,0
2023-04-23,LP1,3,923.9002871067561,6.21919033728248,2,0
2023-04-23,LP2,1,954.0468849355644,6.263700407655326,2,0
2023-04-23,LP2,2,1322.138106195017,6.837526433123736,2,0
2023-04-23,LP2,3,636.545647258468,7.103513131006668,3,0
2023-04-23,LP3,1,674.2630221919661,7.876942747337609,2,0
2023-04-23,LP3,2,1346.0291147566502,6.142465766713564,3,0
2023-04-23,LP3,3,829.4543790278029,7.592074570357029,3,0
2023-04-24,LP1,1,1301.3521657793501,7.112597575435007,3,0
2023-04-24,LP1,2,520.3781283511213,6.325213704665807,3,0
2023-04-24,LP1,3,1397.486996791963,7.901045914515846,2,0
2023-04-24,LP2,1,472.27061733088107,7.774396902557237,3,0
2023-04-24,LP2,2,821.7264814113154,7.438708946136182,2,0
2023-04-24,LP2,3,1022.6151286799147,6.039311148916367,3,0
2023-04-24,LP3,1,1453.6424043000497,7.463588614489893,3,0
2023-04-24,LP3,2,1303.0056626444598,7.283468448758013,3,0
2023-04-24,LP3,3,600.6664589869481,6.10264593124184,2,1
2023-04-25,LP1,1,1353.0548754414126,6.795006039308031,2,0
2023-04-25,LP1,2,402.7662000598923,6.74736587125412,2,0
2023-04-25,LP1,3,967.9764826902274,6.403613318737119,3,0
2023-04-25,LP2,1,1307.1041064752703,7.0965571950996384,2,0
2023-04-25,LP2,2,1132.5170956695229,6.949855478658345,3,1
2023-04-25,LP2,3,656.6326776119212,6.853840079610931,2,0
2023-04-25,LP3,1,640.8854058580705,7.406196516556522,3,0
2023-04-25,LP3,2,936.1718487255649,6.457407482363587,3,0
2023-04-25,LP3,3,817.075873083928,7.383553364818582,3,0
2023-04-26,LP1,1,910.2042907857514,7.90071655558762,2,0
2023-04-26,LP1,2,731.325933883067,6.1775334619397135,3,0
2023-04-26,LP1,3,602.0770438673458,7.3715371005471395,2,0
2023-04-26,LP2,1,559.5398110331628,6.921395475861528,2,0
2023-04-26,LP2,2,990.6290227198592,7.128172688548121,3,0
2023-04-26,LP2,3,1253.7984279223806,6.99632851201865,2,0
2023-04-26,LP3,1,1181.1592922888271,7.491012905150238,2,0
2023-04-26,LP3,2,915.7771949037892,6.093963581471465,2,0
2023-04-26,LP3,3,1230.0470010169024,6.813444373997058,2,0
2023-04-27,LP1,1,1265.1018140904448,7.173647224890056,2,0
2023-04-27,LP1,2,933.4091820929077,6.942657328367095,2,0
2023-04-27,LP1,3,1022.7167360409437,6.217708805352009,2,0
2023-04-27,LP2,1,492.1069874483666,7.331567022479464,3,0
2023-04-27,LP2,2,796.6686214895021,7.048726348278436,3,1
2023-04-27,LP2,3,610.0867648533651,7.776956386961848,3,0
2023-04-27,LP3,1,778.9024647099532,7.028464414867733,3,0
2023-04-27,LP3,2,1335.5749568434944,6.878070313969744,2,0
2023-04-27,LP3,3,1479.8311741184011,6.782971055562344,2,0
2023-04-28,LP1,1,1454.0428516854831,7.565688782980832,2,0
2023-04-28,LP1,2,591.0253251041137,6.9032680673428946,3,0
2023-04-28,LP1,3,1119.7186513453398,7.22617510083867,2,0
2023-04-28,LP2,1,572.9860314054697,6.030449450895367,2,0
2023-04-28,LP2,2,906.3043889291043,6.444207736150952,3,0
2023-04-28,LP2,3,1435.1720543639444,7.4649244098689795,3,0
2023-04-28,LP3,1,749.9314947477119,7.785522031786817,2,0
2023-04-28,LP3,2,655.5493966822384,7.427712703057271,2,0
2023-04-28,LP3,3,886.2705692497168,7.360266597369619,3,0
2023-04-29,LP1,1,588.0585844172629,6.441148779109246,2,0
2023-04-29,LP1,2,692.4385302190308,7.768589164141549,2,0
2023-04-29,LP1,3,884.8077547719038,6.92009179648255,3,0
2023-04-29,LP2,1,497.5906646064562,6.87490156614859,2,0
2023-04-29,LP2,2,562.8267853158604,7.2963512716398355,3,0
2023-04-29,LP2,3,941.1785794107677,7.686845582441874,2,0
2023-04-29,LP3,1,1163.6788138487645,6.080322519325987,3,0
2023-04-29,LP3,2,425.4690690009554,6.408950476126583,2,0
2023-04-29,LP3,3,542.876646849468,7.3619310867980765,2,0
2023-04-30,LP1,1,1008.2547906458828,6.632380603022363,3,0
2023-04-30,LP1,2,478.16230985672485,7.686773566025298,2,0
2023-04-30,LP1,3,516.6938450511295,6.548960790018453,2,0
2023-04-30,LP2,1,1350.8876449860168,6.573593300999015,2,0
2023-04-30,LP2,2,1400.99605117886,7.487650111235824,3,0
2023-04-30,LP2,3,1086.3997427759227,7.996754010908128,3,0
2023-04-30,LP3,1,889.664381061477,7.490762791426073,2,0
2023-04-30,LP3,2,1268.6814335265535,7.214855916494644,2,0
2023-04-30,LP3,3,1012.52834189929,7.698239841702109,3,0
2023-05-01,LP1,1,500.9518007729133,7.381302025572852,3,0
2023-05-01,LP1,2,1124.5157218446134,6.420794726865525,3,0
2023-05-01,LP1,3,1129.2510596667707,7.097388155386134,2,0
2023-05-01,LP2,1,973.934768264511,7.957377943911755,3,0
2023-05-01,LP2,2,569.4777846454641,6.120391332343477,2,1
2023-05-01,LP2,3,1146.446103688224,6.307650171210977,3,0
2023-05-01,LP3,1,1211.223850209881,7.412150254121889,2,0
2023-05-01,LP3,2,638.8795090851863,6.321953024056277,2,0
2023-05-01,LP3,3,720.3121190721081,6.955971755736115,3,0
2023-05-02,LP1,1,1290.0378138238007,7.73388443288239,3,0
2023-05-02,LP1,2,1323.5319883082816,7.312644866197024,2,0
2023-05-02,LP1,3,853.2567336044206,6.927214944822654,3,0
2023-05-02,LP2,1,1154.2198238124283,7.699824691774522,2,0
2023-05-02,LP2,2,568.3950669080901,6.838452810889642,3,0
2023-05-02,LP2,3,1372.3806365686537,7.644329154622572,2,0
2023-05-02,LP3,1,1431.7202238433165,6.59299975518783,3,0
2023-05-02,LP3,2,805.3020078879144,6.095489513552152,2,0
2023-05-02,LP3,3,702.791576165841,6.927034785048573,3,0
2023-05-03,LP1,1,544.2001217843241,7.970656553453382,3,0
2023-05-03,LP1,2,499.37161802727513,6.840944982969325,3,0
2023-05-03,LP1,3,1308.5782104678817,6.0281666415646775,2,0
2023-05-03,LP2,1,1353.98638955592,6.471904538468149,2,0
2023-05-03,LP2,2,1133.2398958425051,7.348786274680449,3,0
2023-05-03,LP2,3,1041.0207583910442,6.462398054901855,2,0
2023-05-03,LP3,1,789.1751995236834,7.887449343521823,2,0
2023-05-03,LP3,2,1062.5219440644846,6.576010166341531,3,0
2023-05-03,LP3,3,445.47745040056753,7.934770094549613,3,0
2023-05-04,LP1,1,749.6094898805586,6.509659277911213,3,0
2023-05-04,LP1,2,1180.9672745128487,7.519243888890313,2,0
2023-05-04,LP1,3,875.0682341140799,6.50524821264833,3,0
2023-05-04,LP2,1,488.612065631046,6.104824398770094,2,0
2023-05-04,LP2,2,1201.194172425194,6.974623884460814,3,0
2023-05-04,LP2,3,891.540138807032,6.158836530195361,2,0
2023-05-04,LP3,1,1122.464654776616,6.7804911883830705,2,0
2023-05-04,LP3,2,1168.8905151645276,7.154994037190568,2,0
2023-05-04,LP3,3,1069.7002172159,6.081718492822039,3,0
2023-05-05,LP1,1,669.5819698592018,6.660403764201993,2,0
2023-05-05,LP1,2,807.544142574855,6.72473674516854,2,0
2023-05-05,LP1,3,606.4647511113093,6.981974302391857,2,0
2023-05-05,LP2,1,661.6251776129345,6.299301236098039,3,0
2023-05-05,LP2,2,1045.1041587009245,6.064136027686065,2,0
2023-05-05,LP2,3,946.625620153998,7.290629560997076,2,0
2023-05-05,LP3,1,685.6983430259735,6.893969174940424,3,0
2023-05-05,LP3,2,626.2841628282932,6.042663731843998,2,0
2023-05-05,LP3,3,1004.3134696880168,6.841829768253325,3,0
2023-05-06,LP1,1,1236.098503238814,7.295275593901875,2,0
2023-05-06,LP1,2,494.1534720655647,7.863656953688332,2,0
2023-05-06,LP1,3,671.9682622861462,6.860809434403819,3,0
2023-05-06,LP2,1,1117.0331553767282,7.381215873608687,3,0
2023-05-06,LP2,2,648.2979314467173,6.8544394673797955,2,0
2023-05-06,LP2,3,740.4393002057902,6.371554432905641,3,0
2023-05-06,LP3,1,656.630875135111,7.21431910625968,2,0
2023-05-06,LP3,2,1170.4804322250543,6.360003534015979,3,0
2023-05-06,LP3,3,1373.2943251101788,6.5981462564957205,3,0
2023-05-07,LP1,1,1182.8923092465252,7.845130631623367,3,0
2023-05-07,LP1,2,598.0558583466959,6.250338494493606,3,0
2023-05-07,LP1,3,1465.9153556377057,6.044786190409051,3,0
2023-05-07,LP2,1,652.7805042973071,7.057512447696757,3,0
2023-05-07,LP2,2,1177.7839055116194,6.167893371737363,2,0
2023-05-07,LP2,3,1108.6159393143125,6.714301676863644,2,0
2023-05-07,LP3,1,620.0147002268969,6.360679418353424,3,0
2023-05-07,LP3,2,570.1143139098544,7.469816635310438,2,0
2023-05-07,LP3,3,792.7739300926653,6.883114161126798,2,0
2023-05-08,LP1,1,933.4385503522859,6.93702913670881,3,0
2023-05-08,LP1,2,868.6570847073905,6.249699206104523,3,0
2023-05-08,LP1,3,949.2459156311174,6.0836148162407655,2,0
2023-05-08,LP2,1,966.9564661486679,7.984835088329043,2,1
2023-05-08,LP2,2,1442.732620850012,7.649786182556534,2,0
2023-05-08,LP2,3,851.4945364513525,7.127575950050633,3,0
2023-05-08,LP3,1,517.5857573304354,7.0662164451556535,2,0
2023-05-08,LP3,2,1026.112462351039,7.508306279924981,3,0
2023-05-08,LP3,3,1399.6058067098004,7.970505953870936,2,0
2023-05-09,LP1,1,1175.7546147610994,6.1630909655239785,2,0
2023-05-09,LP1,2,1243.9598969982821,7.0564963701824235,2,0
2023-05-09,LP1,3,445.377490090063,6.446610590654297,2,0
2023-05-09,LP2,1,807.213778228997,6.187335761635462,3,0
2023-05-09,LP2,2,494.5219443393909,6.456223213242873,3,0
2023-05-09,LP2,3,651.087632615192,7.308722036935284,2,0
2023-05-09,LP3,1,699.4205563082714,7.507548213866306,3,0
2023-05-09,LP3,2,1050.4708114172386,6.159192493365572,2,0
2023-05-09,LP3,3,1233.601470486511,6.5633825224898965,3,0
2023-05-10,LP1,1,1059.8917558995124,7.886455449760506,3,0
2023-05-10,LP1,2,1447.6338845831258,7.8201560455647385,3,0
2023-05-10,LP1,3,1404.3832177102117,7.07072061005228,3,0
2023-05-10,LP2,1,1259.3074051083213,7.316039031150647,2,0
2023-05-10,LP2,2,907.6592742497519,7.052089064101631,2,0
2023-05-10,LP2,3,1291.349430321483,6.308912644213057,2,1
2023-05-10,LP3,1,1311.2047538653399,6.9017930750497625,3,0
2023-05-10,LP3,2,1125.4507939932219,7.614441354069621,3,0
2023-05-10,LP3,3,865.1494364662242,7.203132601386976,2,0
2023-05-11,LP1,1,1084.115226093471,7.950128695020819,2,0
2023-05-11,LP1,2,522.4647866517768,6.42984783061886,3,0
2023-05-11,LP1,3,1324.3025569641109,7.152825921660346,3,0
2023-05-11,LP2,1,671.9014691437211,6.682212086012386,3,0
2023-05-11,LP2,2,1299.6575908094549,7.546114915727525,3,0
2023-05-11,LP2,3,879.9545433114761,6.761077995665504,2,0
2023-05-11,LP3,1,1189.6255577505476,6.570787564579281,3,0
2023-05-11,LP3,2,1272.8359670464,7.713417760169372,2,0
2023-05-11,LP3,3,462.71164003936497,6.290908322653159,3,0
2023-05-12,LP1,1,790.4389712944976,6.268470266413736,3,0
2023-05-12,LP1,2,1081.7902351226007,7.804958280873522,2,0
2023-05-12,LP1,3,1214.153399733916,7.292915091024761,2,0
2023-05-12,LP2,1,1234.6630585337348,6.939832869194364,3,0
2023-05-12,LP2,2,749.9255818618597,7.809084884138702,3,0
2023-05-12,LP2,3,457.79067904280276,7.208246551362722,3,0
2023-05-12,LP3,1,806.7929998240187,7.4323783976239515,3,0
2023-05-12,LP3,2,893.2825696094587,7.615798231010319,2,0
2023-05-12,LP3,3,1380.597217818945,7.077843453720842,2,0
2023-05-13,LP1,1,1298.1098780374339,7.476765552061792,3,0
2023-05-13,LP1,2,1417.4757392418664,7.7775430750040355,2,0
2023-05-13,LP1,3,1079.5818799163687,7.131488194036817,2,0
2023-05-13,LP2,1,429.4757292887998,6.226524589445598,2,0
2023-05-13,LP2,2,897.2175490084212,7.762692949179549,2,0
2023-05-13,LP2,3,1345.4119655729864,6.176549581452083,3,1
2023-05-13,LP3,1,1388.1229625150227,6.111499071894165,2,0
2023-05-13,LP3,2,1240.7768909466374,7.781077048276728,2,0
2023-05-13,LP3,3,1461.4768588487116,7.417571474610511,2,0
2023-05-14,LP1,1,572.1402458013426,7.721952684277671,3,0
2023-05-14,LP1,2,782.0138322681557,6.408539534642391,3,0
2023-05-14,LP1,3,692.9892045279325,7.613164125886046,3,0
2023-05-14,LP2,1,707.4424970706596,7.572049199389747,3,0
2023-05-14,LP2,2,598.0724628590424,7.163940064770483,3,0
2023-05-14,LP2,3,479.84348616918993,7.008409391175008,2,0
2023-05-14,LP3,1,1071.4962053343506,7.84158982536028,2,0
2023-05-14,LP3,2,558.4488536967385,6.607530550974636,3,0
2023-05-14,LP3,3,549.6544539320655,7.679446077424993,2,0
2023-05-15,LP1,1,506.77680471701854,7.607521227144992,3,0
2023-05-15,LP1,2,721.3781041060176,6.420516960584307,3,0
2023-05-15,LP1,3,783.3473405210914,6.131611164008208,2,0
2023-05-15,LP2,1,1272.734271356082,7.254371238565883,3,0
2023-05-15,LP2,2,1015.3586235114578,7.489210556551029,3,0
2023-05-15,LP2,3,1216.6161188255169,6.317751210324519,2,0
2023-05-15,LP3,1,771.7041644725758,7.080951123910982,3,0
2023-05-15,LP3,2,642.4986389226647,7.232770300476588,3,0
2023-05-15,LP3,3,1367.104788193723,7.089398262347941,2,0
2023-05-16,LP1,1,1488.0197809805643,6.486716663773432,3,0
2023-05-16,LP1,2,436.9180115969148,6.184202868468376,2,0
2023-05-16,LP1,3,971.9501204691401,6.1202366938667865,3,0
2023-05-16,LP2,1,470.0753698829194,6.117415925141981,2,0
2023-05-16,LP2,2,1132.1048638164798,6.355517184318108,3,0
2023-05-16,LP2,3,906.5729134378018,7.0596496033239475,2,0
2023-05-16,LP3,1,546.1842814496474,7.803795615482027,2,0
2023-05-16,LP3,2,836.1403985872287,6.586873777598118,3,0
2023-05-16,LP3,3,1213.3567180915306,7.805131304564266,2,0
2023-05-17,LP1,1,1396.4469340594603,6.539981139700583,2,0
2023-05-17,LP1,2,1091.572458482915,6.626505969134744,3,0
2023-05-17,LP1,3,937.7677599962833,6.147894902198679,3,0
2023-05-17,LP2,1,753.9165715116089,6.436224274367522,3,0
2023-05-17,LP2,2,1111.0961998795894,6.6853409163126845,2,0
