date,rake_id,arrival_time,wagons_count,status,cycle_time_hours
2023-04-02,RAKE_00372,22:56,59,AVAILABLE,29.78947393241163
2023-04-02,RAKE_00373,20:32,59,UNDER_LOADING,21.566147767684686
2023-04-02,RAKE_00374,04:03,58,UNDER_LOADING,31.993511360457216
2023-04-02,RAKE_00375,13:26,59,AVAILABLE,30.59744494056148
2023-04-03,RAKE_00376,13:09,58,AVAILABLE,35.60084502752325
2023-04-03,RAKE_00377,03:51,58,AVAILABLE,28.832645623784817
2023-04-03,RAKE_00378,22:43,58,AVAILABLE,21.601234579861515
2023-04-04,RAKE_00379,04:08,58,UNDER_LOADING,29.336734149589567
2023-04-04,RAKE_00380,13:54,58,AVAILABLE,39.89448409073255
2023-04-05,RAKE_00381,04:51,59,AVAILABLE,18.944689196890753
2023-04-05,RAKE_00382,13:23,59,AVAILABLE,27.533448222742813
2023-04-05,RAKE_00383,14:58,59,AVAILABLE,46.552655075883514
2023-04-06,RAKE_00384,16:18,58,AVAILABLE,20.14647380631602
2023-04-06,RAKE_00385,21:32,58,AVAILABLE,42.13200919139233
2023-04-06,RAKE_00386,02:26,58,AVAILABLE,28.772124190207794
2023-04-06,RAKE_00387,20:45,58,AVAILABLE,26.589910255306233
2023-04-07,RAKE_00388,08:27,59,UNDER_LOADING,36.94252812953267
2023-04-07,RAKE_00389,14:40,58,AVAILABLE,29.39518341210734
2023-04-07,RAKE_00390,09:26,59,AVAILABLE,21.00511046759331
2023-04-07,RAKE_00391,12:21,58,AVAILABLE,25.02252776711482
2023-04-08,RAKE_00392,19:08,58,UNDER_LOADING,34.0167503951089
2023-04-08,RAKE_00393,17:59,59,AVAILABLE,34.74050106586264
2023-04-08,RAKE_00394,22:56,59,AVAILABLE,27.63079928115387
2023-04-08,RAKE_00395,21:10,59,UNDER_LOADING,33.23438608753987
2023-04-09,RAKE_00396,03:56,58,AVAILABLE,45.69285193454487
2023-04-09,RAKE_00397,05:18,58,AVAILABLE,20.758392979829004
2023-04-09,RAKE_00398,19:27,59,AVAILABLE,37.52025555196945
2023-04-10,RAKE_00399,03:33,58,AVAILABLE,39.05294458973728
2023-04-11,RAKE_00400,02:04,58,UNDER_LOADING,45.20057378793051
2023-04-11,RAKE_00401,19:13,58,AVAILABLE,42.764932079334315
2023-04-11,RAKE_00402,02:41,59,AVAILABLE,34.15089292373027
2023-04-11,RAKE_00403,21:05,58,MAINTENANCE,46.59649024491871
2023-04-12,RAKE_00404,18:59,58,MAINTENANCE,41.33992758809722
2023-04-12,RAKE_00405,06:01,59,UNDER_LOADING,20.72112193805701
2023-04-13,RAKE_00406,18:05,59,AVAILABLE,26.07554612428153
2023-04-14,RAKE_00407,13:38,58,AVAILABLE,20.638615724996775
2023-04-14,RAKE_00408,02:54,58,MAINTENANCE,31.087864129517214
2023-04-14,RAKE_00409,12:43,58,AVAILABLE,40.56067287248065
2023-04-14,RAKE_00410,09:19,58,AVAILABLE,26.2963616738503
2023-04-14,RAKE_00411,03:07,58,AVAILABLE,24.891505090009026
2023-04-15,RAKE_00412,07:48,59,AVAILABLE,38.55453708929643
2023-04-15,RAKE_00413,20:54,58,AVAILABLE,38.89029185879603
2023-04-15,RAKE_00414,08:41,58,UNDER_LOADING,28.500657547511427
2023-04-15,RAKE_00415,16:16,58,AVAILABLE,34.31354031618079
2023-04-15,RAKE_00416,16:35,59,AVAILABLE,32.009182717846
2023-04-15,RAKE_00417,22:41,58,MAINTENANCE,18.130748735937168
2023-04-16,RAKE_00418,04:32,59,UNDER_LOADING,31.19765588606174
2023-04-16,RAKE_00419,02:58,58,AVAILABLE,23.62244693756581
2023-04-16,RAKE_00420,08:40,58,MAINTENANCE,33.72843705403578
2023-04-16,RAKE_00421,20:11,58,AVAILABLE,36.25102989355343
2023-04-16,RAKE_00422,11:57,58,AVAILABLE,19.14528294774222
2023-04-17,RAKE_00423,04:29,58,AVAILABLE,38.246343898021784
2023-04-18,RAKE_00424,13:46,58,UNDER_LOADING,26.385101577082843
2023-04-18,RAKE_00425,08:58,59,AVAILABLE,34.545914235223016
2023-04-18,RAKE_00426,21:11,58,MAINTENANCE,18.696347267578414
2023-04-18,RAKE_00427,03:22,58,MAINTENANCE,41.44543953051652
2023-04-18,RAKE_00428,23:26,58,AVAILABLE,26.135251392211117
2023-04-19,RAKE_00429,18:06,58,UNDER_LOADING,37.32825198890176
2023-04-19,RAKE_00430,19:42,58,AVAILABLE,41.585782622000906
2023-04-19,RAKE_00431,09:58,59,UNDER_LOADING,18.845933750017128
2023-04-19,RAKE_00432,19:28,59,AVAILABLE,34.077102989546496
2023-04-19,RAKE_00433,18:07,59,AVAILABLE,42.61234658205849
2023-04-20,RAKE_00434,11:15,58,AVAILABLE,43.22946552974075
2023-04-20,RAKE_00435,00:07,58,UNDER_LOADING,38.81551538690036
2023-04-20,RAKE_00436,03:53,58,AVAILABLE,42.42344093497967
2023-04-21,RAKE_00437,02:32,58,AVAILABLE,19.62908403124944
2023-04-21,RAKE_00438,05:26,59,AVAILABLE,25.047187344191293
2023-04-21,RAKE_00439,03:26,58,AVAILABLE,43.65811523314832
2023-04-21,RAKE_00440,17:48,58,UNDER_LOADING,28.503732585051296
2023-04-21,RAKE_00441,11:55,58,AVAILABLE,41.15537934324874
2023-04-21,RAKE_00442,09:19,59,UNDER_LOADING,36.60873545023394
2023-04-22,RAKE_00443,19:49,59,UNDER_LOADING,38.02605657809667
2023-04-22,RAKE_00444,15:40,59,AVAILABLE,31.396935484431893
2023-04-22,RAKE_00445,16:01,58,AVAILABLE,47.182791158288865
2023-04-23,RAKE_00446,17:28,58,AVAILABLE,21.824105260809905
2023-04-23,RAKE_00447,12:22,58,AVAILABLE,27.330018871930903
2023-04-25,RAKE_00448,00:05,59,AVAILABLE,20.882303817872263
2023-04-25,RAKE_00449,06:25,58,AVAILABLE,28.74510252653063
2023-04-25,RAKE_00450,06:03,59,AVAILABLE,26.27402317104758
2023-04-26,RAKE_00451,11:06,59,AVAILABLE,26.757671136839217
2023-04-26,RAKE_00452,04:32,59,AVAILABLE,34.72639449325636
2023-04-26,RAKE_00453,03:37,59,AVAILABLE,23.407251974104426
2023-04-28,RAKE_00454,18:00,59,AVAILABLE,24.55630808376033
2023-04-28,RAKE_00455,21:58,58,AVAILABLE,34.8652470304783
2023-04-28,RAKE_00456,16:39,59,UNDER_LOADING,22.545443911055358
2023-04-28,RAKE_00457,14:55,58,AVAILABLE,22.667800282661815
2023-04-28,RAKE_00458,14:13,59,UNDER_LOADING,34.838840743863656
2023-04-29,RAKE_00459,04:07,59,AVAILABLE,44.1593218678976
2023-04-30,RAKE_00460,07:37,58,AVAILABLE,35.30009503681118
2023-04-30,RAKE_00461,09:42,59,AVAILABLE,47.78280092281145
2023-04-30,RAKE_00462,10:53,58,AVAILABLE,21.09845559618997
2023-04-30,RAKE_00463,15:08,58,UNDER_LOADING,34.42542961040424
2023-04-30,RAKE_00464,02:48,59,AVAILABLE,39.26326278264937
2023-04-30,RAKE_00465,23:05,58,UNDER_LOADING,34.5701885535414
2023-05-01,RAKE_00466,04:33,59,AVAILABLE,18.134666738986475
2023-05-01,RAKE_00467,16:35,58,UNDER_LOADING,44.7211982349453
2023-05-01,RAKE_00468,07:01,58,AVAILABLE,23.026099436983703
2023-05-01,RAKE_00469,16:58,59,AVAILABLE,24.784503542432656
2023-05-01,RAKE_00470,16:00,58,AVAILABLE,18.06666417471422
2023-05-02,RAKE_00471,20:38,58,UNDER_LOADING,34.09605177869423
2023-05-02,RAKE_00472,00:06,59,AVAILABLE,42.056184566146996
2023-05-02,RAKE_00473,13:59,58,AVAILABLE,37.7686090503026
2023-05-03,RAKE_00474,10:42,58,UNDER_LOADING,28.9400058362444
2023-05-03,RAKE_00475,15:52,58,AVAILABLE,29.971037508653858
2023-05-03,RAKE_00476,08:57,58,AVAILABLE,44.86177296998916
2023-05-03,RAKE_00477,21:55,59,AVAILABLE,30.75444461466799
2023-05-03,RAKE_00478,23:49,59,AVAILABLE,45.70124138722114
2023-05-03,RAKE_00479,03:32,59,AVAILABLE,43.380460241304775
2023-05-03,RAKE_00480,13:34,59,UNDER_LOADING,30.98350237929088
2023-05-04,RAKE_00481,11:59,58,AVAILABLE,36.178293104600186
2023-05-04,RAKE_00482,03:18,58,AVAILABLE,46.74515854899571
2023-05-04,RAKE_00483,22:50,59,AVAILABLE,42.33768936374196
2023-05-05,RAKE_00484,06:24,58,UNDER_LOADING,30.109140942577778
2023-05-05,RAKE_00485,17:23,58,AVAILABLE,32.34554975978387
2023-05-05,RAKE_00486,16:41,59,AVAILABLE,33.859447910982354
2023-05-05,RAKE_00487,04:41,59,AVAILABLE,42.15567038145464
2023-05-05,RAKE_00488,08:28,58,MAINTENANCE,44.735732989122944
2023-05-06,RAKE_00489,06:30,59,UNDER_LOADING,42.80165093064828
2023-05-06,RAKE_00490,12:55,58,UNDER_LOADING,28.425376011678395
2023-05-07,RAKE_00491,21:52,58,AVAILABLE,28.361102597957707
2023-05-07,RAKE_00492,02:05,58,AVAILABLE,34.84030055981647
2023-05-07,RAKE_00493,10:42,59,AVAILABLE,25.51195438641684
2023-05-07,RAKE_00494,19:40,58,AVAILABLE,42.379368849020295
2023-05-08,RAKE_00495,01:55,58,AVAILABLE,42.918537212671026
2023-05-08,RAKE_00496,13:32,59,AVAILABLE,26.24138181716264
2023-05-09,RAKE_00497,00:08,59,AVAILABLE,36.32923988849707
2023-05-09,RAKE_00498,15:02,59,UNDER_LOADING,43.89413499075973
2023-05-09,RAKE_00499,17:58,58,AVAILABLE,27.23075166432296
2023-05-10,RAKE_00500,00:00,58,AVAILABLE,47.54673844726556
2023-05-10,RAKE_00501,14:50,58,UNDER_LOADING,30.744723952353613
2023-05-10,RAKE_00502,08:24,59,AVAILABLE,40.12840576877654
2023-05-10,RAKE_00503,14:50,58,AVAILABLE,44.80527022194867
2023-05-11,RAKE_00504,14:33,59,UNDER_LOADING,34.979980129485405
2023-05-11,RAKE_00505,15:14,58,UNDER_LOADING,40.42300163971774
2023-05-11,RAKE_00506,23:56,58,UNDER_LOADING,40.65706172994909
2023-05-11,RAKE_00507,21:24,59,AVAILABLE,33.031489483802275
2023-05-11,RAKE_00508,03:25,59,AVAILABLE,31.567418395282992
2023-05-11,RAKE_00509,17:55,58,AVAILABLE,39.64512540482785
2023-05-12,RAKE_00510,14:48,59,AVAILABLE,21.216289081193477
2023-05-13,RAKE_00511,10:54,58,UNDER_LOADING,20.296033397344615
2023-05-13,RAKE_00512,00:50,58,UNDER_LOADING,28.469772103968836
2023-05-13,RAKE_00513,16:11,59,AVAILABLE,31.041842691815035
2023-05-13,RAKE_00514,05:46,59,AVAILABLE,41.82125800640337
2023-05-13,RAKE_00515,19:04,58,AVAILABLE,28.392579224507294
2023-05-13,RAKE_00516,10:10,59,AVAILABLE,23.47086272111933
2023-05-14,RAKE_00517,13:16,59,AVAILABLE,41.96461795998712
2023-05-14,RAKE_00518,19:51,58,AVAILABLE,41.64851476978916
2023-05-15,RAKE_00519,06:17,59,AVAILABLE,44.49356287577686
2023-05-15,RAKE_00520,14:43,59,AVAILABLE,31.39101351406264
2023-05-15,RAKE_00521,19:26,59,AVAILABLE,22.501188394394617
2023-05-15,RAKE_00522,15:27,59,UNDER_LOADING,38.10951994648259
2023-05-15,RAKE_00523,07:25,59,AVAILABLE,30.268011927431328
2023-05-15,RAKE_00524,02:02,58,AVAILABLE,23.034958157162798
2023-05-15,RAKE_00525,03:01,58,UNDER_LOADING,44.31274307817244
2023-05-15,RAKE_00526,13:11,59,AVAILABLE,27.346694315137576
2023-05-16,RAKE_00527,22:50,59,AVAILABLE,29.263874268451286
2023-05-16,RAKE_00528,13:21,59,AVAILABLE,20.823024834518286
2023-05-16,RAKE_00529,07:56,59,MAINTENANCE,37.733567793114474
2023-05-16,RAKE_00530,03:54,58,AVAILABLE,46.47435022244176
2023-05-16,RAKE_00531,01:35,58,AVAILABLE,44.77304101143956
2023-05-17,RAKE_00532,17:31,59,AVAILABLE,37.097271629972106
2023-05-17,RAKE_00533,22:43,59,AVAILABLE,42.7673037247409
2023-05-18,RAKE_00534,16:21,58,AVAILABLE,32.13101761047179
2023-05-18,RAKE_00535,22:30,58,AVAILABLE,38.179504737324066
2023-05-18,RAKE_00536,12:08,58,AVAILABLE,22.90864636857942
2023-05-18,RAKE_00537,07:11,59,AVAILABLE,44.769392171770676
2023-05-18,RAKE_00538,10:13,59,AVAILABLE,23.130584225887436
2023-05-19,RAKE_00539,05:50,59,AVAILABLE,43.400019179230455
2023-05-19,RAKE_00540,18:55,58,AVAILABLE,25.357868161725964
2023-05-20,RAKE_00541,13:33,58,AVAILABLE,30.20288716119184
2023-05-20,RAKE_00542,14:37,58,AVAILABLE,43.512549757052184
2023-05-20,RAKE_00543,19:11,59,AVAILABLE,37.55624161001373
2023-05-20,RAKE_00544,04:05,59,AVAILABLE,47.42628156256877
2023-05-20,RAKE_00545,01:07,59,AVAILABLE,33.77612499023377
2023-05-21,RAKE_00546,12:38,58,AVAILABLE,32.93684758160495
2023-05-21,RAKE_00547,11:55,59,AVAILABLE,24.442057988416487
2023-05-21,RAKE_00548,12:20,58,AVAILABLE,35.19017378231442
2023-05-21,RAKE_00549,18:22,59,AVAILABLE,32.51764937284328
2023-05-21,RAKE_00550,17:15,58,AVAILABLE,29.07646735218285
2023-05-21,RAKE_00551,08:14,59,AVAILABLE,30.973187184256844
2023-05-22,RAKE_00552,12:02,59,UNDER_LOADING,24.314812765746865
2023-05-22,RAKE_00553,16:36,58,UNDER_LOADING,25.332974599222005
2023-05-22,RAKE_00554,21:08,58,AVAILABLE,39.24467274316166
2023-05-22,RAKE_00555,23:43,59,AVAILABLE,23.560475449435852
2023-05-22,RAKE_00556,16:26,59,AVAILABLE,31.842639506258653
2023-05-22,RAKE_00557,23:12,58,AVAILABLE,21.74547038208649
2023-05-22,RAKE_00558,02:32,59,AVAILABLE,34.122199907157295
2023-05-23,RAKE_00559,11:11,59,AVAILABLE,21.31537814134473
2023-05-23,RAKE_00560,06:48,59,AVAILABLE,21.311986204580386
2023-05-23,RAKE_00561,03:32,59,AVAILABLE,46.734535430735384
2023-05-24,RAKE_00562,16:41,58,UNDER_LOADING,24.625609529252735
2023-05-24,RAKE_00563,06:42,58,MAINTENANCE,33.36198293296763
2023-05-24,RAKE_00564,17:48,58,AVAILABLE,28.12596011801009
2023-05-24,RAKE_00565,00:38,58,UNDER_LOADING,27.87178443259272
2023-05-25,RAKE_00566,16:42,58,AVAILABLE,19.86122295397389
2023-05-26,RAKE_00567,22:00,59,AVAILABLE,43.431540495495696
2023-05-26,RAKE_00568,07:58,58,AVAILABLE,20.13627998287937
2023-05-26,RAKE_00569,04:30,59,AVAILABLE,31.327310614533715
2023-05-27,RAKE_00570,06:02,58,AVAILABLE,25.1611814665699
2023-05-27,RAKE_00571,23:40,58,AVAILABLE,41.30498213953619
2023-05-27,RAKE_00572,05:31,59,AVAILABLE,30.98398427182301
2023-05-27,RAKE_00573,12:48,58,AVAILABLE,43.067863717635205
2023-05-27,RAKE_00574,14:15,59,AVAILABLE,47.32759732124032
2023-05-27,RAKE_00575,23:37,58,AVAILABLE,24.24685143295862
2023-05-27,RAKE_00576,06:29,58,AVAILABLE,28.619238869179302
2023-05-28,RAKE_00577,03:02,58,MAINTENANCE,19.19142712382141
2023-05-28,RAKE_00578,14:31,59,AVAILABLE,43.274022529999186
2023-05-28,RAKE_00579,17:15,59,AVAILABLE,32.929654753896756
2023-05-28,RAKE_00580,17:23,59,UNDER_LOADING,31.845485852872297
2023-05-28,RAKE_00581,23:35,59,AVAILABLE,22.591672176487876
2023-05-28,RAKE_00582,06:11,58,AVAILABLE,23.552965889540502
2023-05-28,RAKE_00583,21:49,59,MAINTENANCE,28.00198407374058
2023-05-29,RAKE_00584,14:54,59,AVAILABLE,27.76102044665354
2023-05-29,RAKE_00585,06:04,59,AVAILABLE,35.846645854079966
2023-05-30,RAKE_00586,13:33,58,AVAILABLE,35.585939290746566
2023-05-31,RAKE_00587,17:49,58,AVAILABLE,47.68170903575938
2023-05-31,RAKE_00588,18:49,59,UNDER_LOADING,44.93455735358684
2023-05-31,RAKE_00589,15:12,58,AVAILABLE,38.35894249153992
2023-05-31,RAKE_00590,00:33,59,AVAILABLE,29.536652118375002
2023-06-01,RAKE_00591,17:15,58,AVAILABLE,27.685072966399318
2023-06-01,RAKE_00592,08:27,59,AVAILABLE,33.657967954871715
2023-06-01,RAKE_00593,12:43,59,AVAILABLE,36.41819560164113
2023-06-01,RAKE_00594,11:49,59,AVAILABLE,38.842264662182316
2023-06-02,RAKE_00595,14:25,58,AVAILABLE,23.963516503267627
2023-06-02,RAKE_00596,03:40,59,AVAILABLE,22.267027426361874
2023-06-02,RAKE_00597,08:10,58,UNDER_LOADING,39.91035072821602
2023-06-03,RAKE_00598,10:05,59,AVAILABLE,25.045447590707738
2023-06-03,RAKE_00599,01:53,59,AVAILABLE,31.20278859853316
2023-06-03,RAKE_00600,00:59,58,UNDER_LOADING,21.747882232299713
2023-06-03,RAKE_00601,14:40,59,AVAILABLE,22.328571481986003
2023-06-04,RAKE_00602,08:33,58,AVAILABLE,47.355268013932225
2023-06-04,RAKE_00603,18:51,58,AVAILABLE,43.8951711689246
2023-06-04,RAKE_00604,18:43,59,UNDER_LOADING,20.269632691542142
2023-06-04,RAKE_00605,04:42,59,UNDER_LOADING,20.56136973686158
2023-06-04,RAKE_00606,23:10,59,AVAILABLE,31.424816687257152
2023-06-04,RAKE_00607,20:19,58,UNDER_LOADING,32.537949485689694
2023-06-04,RAKE_00608,05:42,58,AVAILABLE,30.432186248341637
2023-06-04,RAKE_00609,18:00,59,AVAILABLE,37.83388539153073
2023-06-05,RAKE_00610,20:24,58,UNDER_LOADING,26.168551161067974
2023-06-05,RAKE_00611,09:21,59,AVAILABLE,40.64612425833256
2023-06-05,RAKE_00612,10:25,58,MAINTENANCE,45.370125276930786
2023-06-06,RAKE_00613,17:09,58,AVAILABLE,45.87893683673292
2023-06-06,RAKE_00614,03:47,59,AVAILABLE,23.493415214543276
2023-06-07,RAKE_00615,10:43,59,AVAILABLE,35.964199076504485
2023-06-07,RAKE_00616,09:28,58,AVAILABLE,39.07991761336116
2023-06-07,RAKE_00617,13:22,58,AVAILABLE,36.844914367019726
2023-06-08,RAKE_00618,00:02,59,AVAILABLE,31.34248209616182
2023-06-08,RAKE_00619,22:42,59,AVAILABLE,32.05053708004486
2023-06-08,RAKE_00620,03:42,59,AVAILABLE,28.72870558466231
2023-06-09,RAKE_00621,09:38,58,AVAILABLE,23.821696033810795
2023-06-09,RAKE_00622,18:40,59,AVAILABLE,30.79568862110032
2023-06-09,RAKE_00623,21:30,58,AVAILABLE,20.63223356621613
2023-06-09,RAKE_00624,22:24,58,AVAILABLE,23.107626346860926
2023-06-10,RAKE_00625,16:44,58,AVAILABLE,27.536457708867044
2023-06-10,RAKE_00626,00:54,59,AVAILABLE,30.51501774279719
2023-06-10,RAKE_00627,17:41,59,UNDER_LOADING,30.218853772657535
2023-06-10,RAKE_00628,11:42,58,AVAILABLE,31.74860620955765
2023-06-10,RAKE_00629,01:01,59,AVAILABLE,35.72835798620771
2023-06-11,RAKE_00630,08:06,59,AVAILABLE,23.256581492929993
2023-06-11,RAKE_00631,16:07,58,AVAILABLE,18.81299085537467
2023-06-11,RAKE_00632,12:51,59,AVAILABLE,28.063554750426235
2023-06-11,RAKE_00633,18:51,58,UNDER_LOADING,28.536661529709896
2023-06-11,RAKE_00634,18:54,58,UNDER_LOADING,26.537723582319572
2023-06-12,RAKE_00635,11:58,59,AVAILABLE,18.49729113080934
2023-06-13,RAKE_00636,20:59,59,AVAILABLE,41.71770516237258
2023-06-13,RAKE_00637,07:07,58,UNDER_LOADING,20.524248395161216
2023-06-13,RAKE_00638,05:14,59,AVAILABLE,24.44804684478729
2023-06-13,RAKE_00639,04:36,58,AVAILABLE,18.099351663443326
2023-06-14,RAKE_00640,17:09,59,AVAILABLE,28.435742065777067
2023-06-14,RAKE_00641,15:31,59,AVAILABLE,19.412280176739696
2023-06-14,RAKE_00642,14:52,59,AVAILABLE,22.835779556068047
2023-06-15,RAKE_00643,05:46,58,AVAILABLE,32.62395916191724
2023-06-15,RAKE_00644,19:19,59,UNDER_LOADING,21.377974517212074
2023-06-16,RAKE_00645,15:18,59,AVAILABLE,18.483155449525178
2023-06-16,RAKE_00646,11:36,58,MAINTENANCE,40.314419023829416
2023-06-16,RAKE_00647,03:18,59,AVAILABLE,29.12870173109252
2023-06-16,RAKE_00648,16:03,59,AVAILABLE,45.61960871808023
2023-06-16,RAKE_00649,01:24,59,AVAILABLE,28.72831884972225
2023-06-16,RAKE_00650,08:34,59,AVAILABLE,31.095941852555598
2023-06-16,RAKE_00651,14:23,58,AVAILABLE,35.619919885171356
2023-06-16,RAKE_00652,19:29,58,AVAILABLE,34.675859969314445
2023-06-16,RAKE_00653,21:36,58,UNDER_LOADING,36.06072615673492
2023-06-16,RAKE_00654,05:37,58,AVAILABLE,26.495106516482686
2023-06-17,RAKE_00655,17:43,58,AVAILABLE,28.29789238190928
2023-06-17,RAKE_00656,21:13,58,MAINTENANCE,34.50551416531276
2023-06-17,RAKE_00657,06:44,58,MAINTENANCE,32.837176310219235
2023-06-17,RAKE_00658,06:39,59,AVAILABLE,40.08797522836214
2023-06-18,RAKE_00659,10:26,58,UNDER_LOADING,39.541662230243446
2023-06-18,RAKE_00660,11:14,59,UNDER_LOADING,37.67841808629308
2023-06-18,RAKE_00661,02:32,58,AVAILABLE,45.94641006943783
2023-06-19,RAKE_00662,20:46,58,UNDER_LOADING,21.075960634239955
2023-06-19,RAKE_00663,21:06,59,AVAILABLE,20.559403828151126
2023-06-19,RAKE_00664,23:17,59,AVAILABLE,44.88197153377884
2023-06-19,RAKE_00665,21:46,58,UNDER_LOADING,44.57713088646756
2023-06-19,RAKE_00666,14:06,58,AVAILABLE,22.65168696316158
2023-06-19,RAKE_00667,11:49,59,AVAILABLE,25.075179862941134
2023-06-19,RAKE_00668,15:31,59,UNDER_LOADING,46.6398024936838
2023-06-20,RAKE_00669,15:12,58,AVAILABLE,31.802020713577512
2023-06-20,RAKE_00670,09:55,58,UNDER_LOADING,45.84391164297074
2023-06-21,RAKE_00671,09:02,59,AVAILABLE,37.75893559829322
2023-06-21,RAKE_00672,08:03,59,AVAILABLE,31.747075083221315
2023-06-21,RAKE_00673,00:11,58,AVAILABLE,41.12662828641119
2023-06-21,RAKE_00674,02:41,59,UNDER_LOADING,45.62385355601346
2023-06-22,RAKE_00675,17:54,59,AVAILABLE,19.25156114631872
2023-06-22,RAKE_00676,00:53,58,AVAILABLE,35.71604584416562
2023-06-22,RAKE_00677,08:44,59,UNDER_LOADING,37.4339445214156
2023-06-22,RAKE_00678,10:12,59,AVAILABLE,39.43147078740903
2023-06-23,RAKE_00679,13:27,58,AVAILABLE,30.60791240305278
2023-06-23,RAKE_00680,18:33,58,UNDER_LOADING,28.723570986993874
2023-06-23,RAKE_00681,19:33,58,AVAILABLE,24.79872869945016
2023-06-24,RAKE_00682,17:43,59,UNDER_LOADING,30.29960570277369
2023-06-24,RAKE_00683,16:41,58,AVAILABLE,41.02599526770497
2023-06-24,RAKE_00684,07:52,58,AVAILABLE,27.108494618142835
2023-06-24,RAKE_00685,22:21,59,AVAILABLE,28.08431530291046
2023-06-24,RAKE_00686,16:43,58,AVAILABLE,35.027147819342964
2023-06-25,RAKE_00687,13:48,58,UNDER_LOADING,41.0045171100151
2023-06-25,RAKE_00688,07:43,59,AVAILABLE,31.338647795418176
2023-06-25,RAKE_00689,03:25,58,AVAILABLE,30.533697155922443
2023-06-25,RAKE_00690,19:15,59,AVAILABLE,32.63852275874892
2023-06-25,RAKE_00691,07:23,58,AVAILABLE,23.134114068797317
2023-06-25,RAKE_00692,13:36,59,AVAILABLE,36.37108486592754
2023-06-26,RAKE_00693,12:44,58,AVAILABLE,20.706919684610614
2023-06-26,RAKE_00694,14:23,58,UNDER_LOADING,23.259788291436056
2023-06-26,RAKE_00695,15:33,59,AVAILABLE,26.212406387108928
2023-06-26,RAKE_00696,22:35,59,UNDER_LOADING,44.70537055811876
2023-06-26,RAKE_00697,12:16,59,AVAILABLE,24.3110504824652
2023-06-27,RAKE_00698,14:38,58,AVAILABLE,46.41860881886339
2023-06-27,RAKE_00699,09:50,59,UNDER_LOADING,43.296723457396226
2023-06-27,RAKE_00700,03:02,59,AVAILABLE,42.520061121119284
2023-06-28,RAKE_00701,20:41,58,UNDER_LOADING,22.868821204560547
2023-06-29,RAKE_00702,15:21,58,UNDER_LOADING,40.20935316101075
2023-06-29,RAKE_00703,17:29,59,AVAILABLE,24.823210743870234
2023-06-29,RAKE_00704,05:37,59,AVAILABLE,42.24534101287622
2023-06-29,RAKE_00705,13:40,58,AVAILABLE,18.66850845707743
2023-06-29,RAKE_00706,10:19,59,AVAILABLE,35.22564890393995
2023-06-29,RAKE_00707,21:38,58,AVAILABLE,27.88575778029322
2023-06-29,RAKE_00708,15:17,58,AVAILABLE,46.74702947866926
2023-06-30,RAKE_00709,18:57,59,AVAILABLE,24.726000097550894
2023-06-30,RAKE_00710,22:56,59,AVAILABLE,19.0191317776475
2023-06-30,RAKE_00711,13:19,59,UNDER_LOADING,32.326915399249486
2023-07-01,RAKE_00712,01:27,59,UNDER_LOADING,45.42673851752059
2023-07-01,RAKE_00713,20:27,58,UNDER_LOADING,32.439230743208256
2023-07-01,RAKE_00714,08:06,59,AVAILABLE,19.08822720118766
2023-07-02,RAKE_00715,21:22,58,AVAILABLE,22.994941901382873
2023-07-02,RAKE_00716,09:33,59,AVAILABLE,23.65875265365316
2023-07-03,RAKE_00717,07:20,59,UNDER_LOADING,22.671467537161007
2023-07-03,RAKE_00718,17:21,59,MAINTENANCE,43.391316299354074
2023-07-04,RAKE_00719,18:57,58,UNDER_LOADING,42.76199485868654
2023-07-04,RAKE_00720,15:44,59,AVAILABLE,27.640986799486782
2023-07-04,RAKE_00721,22:03,58,AVAILABLE,36.234673120186926
2023-07-04,RAKE_00722,20:24,58,UNDER_LOADING,46.07308112044028
2023-07-05,RAKE_00723,03:08,59,AVAILABLE,42.52493384710584
2023-07-05,RAKE_00724,15:41,59,AVAILABLE,24.894565295609514
2023-07-06,RAKE_00725,11:54,59,AVAILABLE,25.174782955159948
2023-07-06,RAKE_00726,12:04,59,UNDER_LOADING,26.596730168807923
2023-07-06,RAKE_00727,09:11,59,AVAILABLE,34.95962940925304
2023-07-06,RAKE_00728,20:18,58,AVAILABLE,19.740704385848527
2023-07-06,RAKE_00729,19:40,58,UNDER_LOADING,36.55467987124089
2023-07-06,RAKE_00730,11:44,59,MAINTENANCE,38.65511377764891
2023-07-07,RAKE_00731,07:49,59,AVAILABLE,47.952052951699486
2023-07-07,RAKE_00732,05:26,59,AVAILABLE,20.189269166561317
2023-07-07,RAKE_00733,04:43,59,AVAILABLE,30.602285983576103
2023-07-07,RAKE_00734,08:34,59,AVAILABLE,18.285787645590364
2023-07-07,RAKE_00735,02:42,59,AVAILABLE,41.33937349794688
2023-07-07,RAKE_00736,16:33,58,AVAILABLE,43.198979987917966
2023-07-08,RAKE_00737,10:36,59,AVAILABLE,34.27388235213748
2023-07-08,RAKE_00738,03:06,59,AVAILABLE,26.873235473655377
2023-07-08,RAKE_00739,17:53,59,UNDER_LOADING,27.326691758939006
2023-07-08,RAKE_00740,02:38,59,AVAILABLE,36.83742025048798
2023-07-08,RAKE_00741,04:36,59,UNDER_LOADING,27.868308218789714
2023-07-08,RAKE_00742,08:07,59,AVAILABLE,37.963543113041354
2023-07-08,RAKE_00743,17:17,58,AVAILABLE,43.57600075333063
