date,material_type,opening_stock_tonnes,production_tonnes,dispatched_tonnes,closing_stock_tonnes
2023-04-04,HR_Coils,1689188.2935721406,16731.005281304828,1092.9233245550909,1689188.2935721406
2023-04-04,CR_Coils,1653903.8417519787,19213.61628704013,2407.9577297359538,1653903.8417519787
2023-04-04,Plates,1704560.9718637958,20213.91815941945,2458.559667682207,1704560.9718637958
2023-04-04,Wire_Rods,1675308.6260518068,27257.604107645,2668.94288593887,1675308.6260518068
2023-04-04,TMT_Bars,1687908.0152390313,15904.379822507257,1971.0811997339651,1687908.0152390313
2023-04-04,Pig_Iron,1731315.5339964842,20387.5033725923,2937.31759466902,1731315.5339964842
2023-04-04,Billets,1675608.2205837998,17394.322101278663,2828.1282890649127,1675608.2205837998
2023-04-05,HR_Coils,1708749.9827186433,21664.39239670279,2102.703250200263,1708749.9827186433
2023-04-05,CR_Coils,1674316.476215599,22302.53832575909,1889.9038621388345,1674316.476215599
2023-04-05,Plates,1725633.801975288,22078.898967297915,1006.0688558058457,1725633.801975288
2023-04-05,Wire_Rods,1689733.3463694116,16846.70938108317,2421.989063478468,1689733.3463694116
2023-04-05,TMT_Bars,1706407.0389449324,20628.932714000544,2129.909008099382,1706407.0389449324
2023-04-05,Pig_Iron,1748401.5982105266,19961.152505014514,2875.0882909721613,1748401.5982105266
2023-04-05,Billets,1697197.1954939761,23777.439160658854,2188.4642504824883,1697197.1954939761
2023-04-06,HR_Coils,1728515.63928147,22751.368750612135,2985.7121877854597,1728515.63928147
2023-04-06,CR_Coils,1688284.5199252744,16675.682253401876,2707.638543726581,1688284.5199252744
2023-04-06,Plates,1740854.9586132877,18128.352509629578,2907.195871629906,1740854.9586132877
2023-04-06,Wire_Rods,1707477.6877411283,19399.666914286685,1655.325542570078,1707477.6877411283
2023-04-06,TMT_Bars,1721888.773589084,16780.406633686107,1298.671989534533,1721888.773589084
2023-04-06,Pig_Iron,1762894.6206398865,17086.766656950218,2593.7442275902504,1762894.6206398865
2023-04-06,Billets,1709979.7760489697,15354.974760931964,2572.3942059382653,1709979.7760489697
2023-04-07,HR_Coils,1744471.80087702,17379.05947436123,1422.8978788111265,1744471.80087702
2023-04-07,CR_Coils,1708557.9883546673,22802.957737662935,2529.4893082698254,1708557.9883546673
2023-04-07,Plates,1759233.2025943522,20542.190697147384,2163.9467160828126,1759233.2025943522
2023-04-07,Wire_Rods,1725829.8587272286,19571.22127590386,1219.050289803346,1725829.8587272286
2023-04-07,TMT_Bars,1738768.0096966224,18882.803302678883,2003.5671951404174,1738768.0096966224
2023-04-07,Pig_Iron,1777750.581553916,17718.236915706984,2862.2760016773573,1777750.581553916
2023-04-07,Billets,1728418.0468300711,20451.18587199169,2012.9150908904576,1728418.0468300711
2023-04-08,HR_Coils,1762935.8524865867,21041.449588673684,2577.397979106944,1762935.8524865867
2023-04-08,CR_Coils,1722524.0583891817,15023.89000779832,1057.819973283913,1722524.0583891817
2023-04-08,Plates,1778421.0784774148,21644.03870878795,2456.1628257251873,1778421.0784774148
2023-04-08,Wire_Rods,1742765.4544147716,19829.270459818028,2893.674772274954,1742765.4544147716
2023-04-08,TMT_Bars,1759159.110303566,22390.15617672967,1999.0555697858717,1759159.110303566
2023-04-08,Pig_Iron,1796328.5781462444,20253.416418379686,1675.4198260511728,1796328.5781462444
2023-04-08,Billets,1747253.1962043168,21128.450384019525,2293.3010097737942,1747253.1962043168
2023-04-09,HR_Coils,1780661.7051047457,20558.375048345515,2832.5224301864387,1780661.7051047457
2023-04-09,CR_Coils,1741189.74912878,20019.23004066512,1353.5393010666858,1741189.74912878
2023-04-09,Plates,1792277.3993887433,15663.709331374024,1807.3884200454195,1792277.3993887433
2023-04-09,Wire_Rods,1765435.9407494583,23983.066896650333,1312.5805619636824,1765435.9407494583
2023-04-09,TMT_Bars,1774900.6591064802,17734.857267353877,1993.3084644397854,1774900.6591064802
2023-04-09,Pig_Iron,1813428.7794279766,19181.04530779309,2080.844026061118,1813428.7794279766
2023-04-09,Billets,1762643.9920390388,18279.203064165333,2888.4072294433204,1762643.9920390388
2023-04-10,HR_Coils,1797159.3615162729,18322.686719062516,1825.030307535255,1797159.3615162729
2023-04-10,CR_Coils,1758337.8794667732,19282.04356507261,2133.9132270793966,1758337.8794667732
2023-04-10,Plates,1806438.3870026967,16931.512762061684,2770.5251481083046,1806438.3870026967
2023-04-10,Wire_Rods,1783639.3755650225,19846.244815916623,1642.8100003523173,1783639.3755650225
2023-04-10,TMT_Bars,1792238.740391598,19686.409023052947,2348.32773793518,1792238.740391598
2023-04-10,Pig_Iron,1827966.5548673633,17052.09913703107,2514.323697644193,1827966.5548673633
2023-04-10,Billets,1782179.7301903807,21196.794620716035,1661.056469374019,1782179.7301903807
2023-04-11,HR_Coils,1816042.5810979973,20211.901952785724,1328.682371061289,1816042.5810979973
2023-04-11,CR_Coils,1775812.9873521628,19480.926969194003,2005.8190838045466,1775812.9873521628
2023-04-11,Plates,1823091.329536823,18366.54599439287,1713.6034602666032,1823091.329536823
2023-04-11,Wire_Rods,1803112.8927947863,21006.44209334813,1532.9248635844278,1803112.8927947863
2023-04-11,TMT_Bars,1809037.6073290065,19745.709558796676,2946.84262138821,1809037.6073290065
2023-04-11,Pig_Iron,1847924.3038738293,21962.05504386925,2004.3060374030665,1847924.3038738293
2023-04-11,Billets,1802198.441627997,22731.666825303182,2712.9553876868476,1802198.441627997
2023-04-12,HR_Coils,1832081.3086352674,17429.36235835683,1390.6348210867184,1832081.3086352674
2023-04-12,CR_Coils,1800296.3461781852,27362.244355820672,2878.885529798261,1800296.3461781852
2023-04-12,Plates,1835439.3818913612,14936.915223676197,2588.8628691380436,1835439.3818913612
2023-04-12,Wire_Rods,1822730.1758039233,22234.66732151538,2617.3843123782844,1822730.1758039233
2023-04-12,TMT_Bars,1831229.950043748,23971.872465133172,1779.5297503918573,1831229.950043748
2023-04-12,Pig_Iron,1872174.038023656,26221.008135982098,1971.2739861553725,1872174.038023656
2023-04-12,Billets,1820296.6144570569,20284.881480857228,2186.7086517973603,1820296.6144570569
2023-04-13,HR_Coils,1849550.260572919,20048.483010061453,2579.531072410129,1849550.260572919
2023-04-13,CR_Coils,1815273.265976879,17675.033302814678,2698.1135041208754,1815273.265976879
2023-04-13,Plates,1853216.6077905581,18933.316517900916,1156.0906187038688,1853216.6077905581
2023-04-13,Wire_Rods,1838968.8072860204,19046.756257163346,2808.124775066349,1838968.8072860204
2023-04-13,TMT_Bars,1851283.2441555585,22928.287416819254,2874.993305008522,1851283.2441555585
2023-04-13,Pig_Iron,1891924.6885156226,21936.42530067999,2185.774808713571,1891924.6885156226
2023-04-13,Billets,1838537.2402727008,19614.12704215376,1373.5012265098119,1838537.2402727008
2023-04-14,HR_Coils,1867501.1886714827,20587.757763970963,2636.829665406979,1867501.1886714827
2023-04-14,CR_Coils,1831238.3831924594,18062.292444679486,2097.175229099198,1831238.3831924594
2023-04-14,Plates,1874096.3810280575,23514.16614493216,2634.3929074327593,1874096.3810280575
2023-04-14,Wire_Rods,1857844.548226712,21505.35719387033,2629.616253178633,1857844.548226712
2023-04-14,TMT_Bars,1867359.4139828335,17249.628458646595,1173.458631371585,1867359.4139828335
2023-04-14,Pig_Iron,1909476.751578795,19766.105919913563,2214.0428567413283,1909476.751578795
2023-04-14,Billets,1851503.50491046,14932.55323629672,1966.2885985374426,1851503.50491046
2023-04-15,HR_Coils,1886344.9368020392,21735.987070555497,2892.238939999035,1886344.9368020392
2023-04-15,CR_Coils,1851596.3794751563,21951.278866547742,1593.2825838507927,1851596.3794751563
2023-04-15,Plates,1892200.0333105063,19515.65249483061,1412.00021238185,1892200.0333105063
2023-04-15,Wire_Rods,1874863.8320505782,19813.45753590443,2794.1737120383095,1874863.8320505782
2023-04-15,TMT_Bars,1887751.017379093,21689.034534059632,1297.4311378002094,1887751.017379093
2023-04-15,Pig_Iron,1926420.4222836688,19316.709622322538,2373.0389174489237,1926420.4222836688
2023-04-15,Billets,1868668.0067117452,18764.54142896884,1600.0396276836218,1868668.0067117452
2023-04-16,HR_Coils,1904177.6731423982,19968.427851354056,2135.691510994955,1904177.6731423982
2023-04-16,CR_Coils,1868246.1710139895,18882.230404515743,2232.438865682522,1868246.1710139895
2023-04-16,Plates,1907379.0585241867,17013.76377759645,1834.7385639159334,1907379.0585241867
2023-04-16,Wire_Rods,1894925.6423965294,23011.740306425465,2949.929960474192,1894925.6423965294
2023-04-16,TMT_Bars,1905950.6101972004,19463.259154277453,1263.6663361699584,1905950.6101972004
2023-04-16,Pig_Iron,1941794.3587194681,17156.734613872784,1782.798178073514,1941794.3587194681
2023-04-16,Billets,1882886.5753714507,16079.359313454352,1860.7906537486315,1882886.5753714507
2023-04-17,HR_Coils,1923140.9758219062,21225.39657750016,2262.093897992363,1923140.9758219062
2023-04-17,CR_Coils,1888754.8546651308,22323.203167530417,1814.5195163890382,1888754.8546651308
2023-04-17,Plates,1923151.9241035762,16966.937602133778,1194.0720227443264,1923151.9241035762
2023-04-17,Wire_Rods,1910391.3205746424,18360.538174474605,2894.8599963616525,1910391.3205746424
2023-04-17,TMT_Bars,1923720.75276888,19602.30073495709,1832.1581632773714,1923720.75276888
2023-04-17,Pig_Iron,1958607.3394093346,18498.328144300634,1685.3474544341452,1958607.3394093346
2023-04-17,Billets,1897953.2908283419,16960.15970523914,1893.4442483480093,1897953.2908283419
2023-04-18,HR_Coils,1942659.903250611,20952.118792962407,1433.191364257845,1942659.903250611
2023-04-18,CR_Coils,1904591.9741184444,17037.56282265099,1200.4433693373019,1904591.9741184444
2023-04-18,Plates,1940077.6436326122,18222.876487253812,1297.156958217725,1940077.6436326122
2023-04-18,Wire_Rods,1929731.7017258801,20673.69080524499,1333.3096540071192,1929731.7017258801
2023-04-18,TMT_Bars,1940907.3534449022,18581.947552453963,1395.3468764317902,1940907.3534449022
2023-04-18,Pig_Iron,1976904.194286556,20136.7753016737,1839.9204244523846,1976904.194286556
2023-04-18,Billets,1918005.434171727,22299.941881473478,2247.7985380883074,1918005.434171727
2023-04-19,HR_Coils,1959441.7307397574,19039.603165199896,2257.775676053465,1959441.7307397574
2023-04-19,CR_Coils,1927547.6015285244,23955.82254920398,1000.1951391238537,1927547.6015285244
2023-04-19,Plates,1960232.504856984,22996.77655816854,2841.9153337968,1960232.504856984
2023-04-19,Wire_Rods,1948990.9175473845,21904.910182568885,2645.694361064643,1948990.9175473845
2023-04-19,TMT_Bars,1958444.0991300219,20464.621763991738,2927.8760788720797,1958444.0991300219
2023-04-19,Pig_Iron,1995259.815416832,20075.593819736518,1719.9726894603857,1995259.815416832
2023-04-19,Billets,1936311.4013545127,20635.56573616468,2329.598553378794,1936311.4013545127
2023-04-20,HR_Coils,1977210.9214928078,19105.232251562684,1336.0414985121943,1977210.9214928078
2023-04-20,CR_Coils,1949907.8213339685,24994.285859884694,2634.066054440672,1949907.8213339685
2023-04-20,Plates,1976824.0649391578,17914.295528082694,1322.7354459087378,1976824.0649391578
2023-04-20,Wire_Rods,1968549.3248993887,21210.378753619647,1651.9714016154992,1968549.3248993887
2023-04-20,TMT_Bars,1975909.7281220811,19447.298703953216,1981.6697118939665,1975909.7281220811
2023-04-20,Pig_Iron,2011113.1755182652,18042.423439138853,2189.063337705501,2011113.1755182652
2023-04-20,Billets,1954611.2010498205,20419.065743881245,2119.266048573463,1954611.2010498205
2023-04-21,HR_Coils,1998380.3324078983,22373.602938510376,1204.1920234199945,1998380.3324078983
2023-04-21,CR_Coils,1964176.5932889946,16112.123960753772,1843.352005727702,1964176.5932889946
2023-04-21,Plates,1993058.3509573424,19080.104546596333,2845.8185284116453,1993058.3509573424
2023-04-21,Wire_Rods,1987356.8127836967,21552.22493981176,2744.7370555037032,1987356.8127836967
2023-04-21,TMT_Bars,1997527.6691370879,23799.508061516208,2181.56704650928,1997527.6691370879
2023-04-21,Pig_Iron,2029270.9878333714,20302.46146601346,2144.649150907203,2029270.9878333714
2023-04-21,Billets,1973623.865456389,20236.014771867107,1223.3503652986603,1973623.865456389
2023-04-22,HR_Coils,2018546.1716627248,21566.358159447173,1400.518904620607,2018546.1716627248
2023-04-22,CR_Coils,1983712.969599407,21041.65579562042,1505.279485208192,1983712.969599407
2023-04-22,Plates,2013962.3411426193,22880.3816423244,1976.3914570476113,2013962.3411426193
2023-04-22,Wire_Rods,2000812.6256543123,15918.524966807083,2462.7120961914375,2000812.6256543123
2023-04-22,TMT_Bars,2015010.3069721104,19404.08854623107,1921.4507112085164,2015010.3069721104
2023-04-22,Pig_Iron,2048441.0793173127,20422.21356761625,1252.1220836747955,2048441.0793173127
2023-04-22,Billets,1996212.5850126783,24467.417310312012,1878.6977540227608,1996212.5850126783
2023-04-23,HR_Coils,2036253.4213720616,19032.51621683448,1325.2665074977767,2036253.4213720616
2023-04-23,CR_Coils,2000341.2012389072,19130.52634288613,2502.294703385769,2000341.2012389072
2023-04-23,Plates,2030112.2965611294,17482.95713931916,1333.001720809158,2030112.2965611294
2023-04-23,Wire_Rods,2014834.215158028,15986.65748280464,1965.0679790889135,2014834.215158028
2023-04-23,TMT_Bars,2035099.0199143025,22475.540147514344,2386.8272053221863,2035099.0199143025
2023-04-23,Pig_Iron,2069057.6453385234,22072.962149101106,1456.3961278904171,2069057.6453385234
2023-04-23,Billets,2014103.9443404446,19043.419543040993,1152.0602152746528,2014103.9443404446
2023-04-24,HR_Coils,2058680.7040940516,24553.881674139466,2126.5989521494976,2058680.7040940516
2023-04-24,CR_Coils,2020834.1282133714,21601.33230147299,1108.405327008785,2020834.1282133714
2023-04-24,Plates,2050000.2871791495,22063.52790395637,2175.537285936336,2050000.2871791495
2023-04-24,Wire_Rods,2032036.6495570822,19709.431474226585,2506.997075172403,2032036.6495570822
2023-04-24,TMT_Bars,2058695.8403087058,25255.452377747944,1658.631983344613,2058695.8403087058
2023-04-24,Pig_Iron,2086943.989475871,19863.042955508827,1976.6988181613842,2086943.989475871
2023-04-24,Billets,2026525.4092903598,15278.988626364968,2857.523676449893,2026525.4092903598
2023-04-25,HR_Coils,2075316.5212580517,18578.034892351134,1942.2177283511048,2075316.5212580517
2023-04-25,CR_Coils,2041174.2161604315,23333.19606984692,2993.108122786778,2041174.2161604315
2023-04-25,Plates,2071177.5801092517,22491.297752817667,1314.0048227153459,2071177.5801092517
2023-04-25,Wire_Rods,2050920.088570484,21301.306818368274,2417.867804966578,2050920.088570484
2023-04-25,TMT_Bars,2074706.7282808817,18316.125168570397,2305.237196394508,2074706.7282808817
2023-04-25,Pig_Iron,2106225.6391759748,22026.259327156557,2744.609627052654,2106225.6391759748
2023-04-25,Billets,2044228.9294170036,18888.406550624924,1184.8864239810814,2044228.9294170036
2023-04-26,HR_Coils,2094420.6008702726,20664.492795224585,1560.4131830036335,2094420.6008702726
2023-04-26,CR_Coils,2059739.7190320515,19829.861323140613,1264.3584515206705,2059739.7190320515
2023-04-26,Plates,2087514.0877006557,19202.697835947918,2866.1902445438427,2087514.0877006557
2023-04-26,Wire_Rods,2069333.6239151338,20266.805993940223,1853.2706492905143,2069333.6239151338
2023-04-26,TMT_Bars,2088159.2099758505,16272.613386038904,2820.131691070138,2088159.2099758505
2023-04-26,Pig_Iron,2123513.1807010733,18876.355513816183,1588.8139887176453,2123513.1807010733
2023-04-26,Billets,2066023.2794706638,23047.08625638349,1252.7362027233037,2066023.2794706638
2023-04-27,HR_Coils,2112943.4938988504,20115.967574549755,1593.0745459720329,2112943.4938988504
2023-04-27,CR_Coils,2079101.583793401,21556.2134800055,2194.348718656098,2079101.583793401
2023-04-27,Plates,2102606.5675938856,17782.945076798893,2690.465183569182,2102606.5675938856
2023-04-27,Wire_Rods,2092106.7873919886,24543.944863304656,1770.7813864499938,2092106.7873919886
2023-04-27,TMT_Bars,2109075.438301553,23745.84564420919,2829.6173185069683,2109075.438301553
2023-04-27,Pig_Iron,2142248.6032511923,20223.886669474814,1488.4641193558573,2142248.6032511923
2023-04-27,Billets,2082285.5133038887,18649.31520783245,2387.0813746075337,2082285.5133038887
2023-04-28,HR_Coils,2132318.391792284,21846.324594398095,2471.4267009645446,2132318.391792284
2023-04-28,CR_Coils,2095159.7719980997,17606.114043359874,1547.9258386612319,2095159.7719980997
2023-04-28,Plates,2121713.3069615606,20160.67912427635,1053.9397566010548,2121713.3069615606
2023-04-28,Wire_Rods,2106915.1982616833,16538.885553796124,1730.4746841015108,2106915.1982616833
2023-04-28,TMT_Bars,2128434.337742468,20449.29173552731,1090.392294612272,2128434.337742468
2023-04-28,Pig_Iron,2163469.352393535,24022.25669314696,2801.5075508043556,2163469.352393535
2023-04-28,Billets,2102379.117048016,23000.65426999519,2907.050525868116,2102379.117048016
2023-04-29,HR_Coils,2146854.9309089687,17007.298948576445,2470.759831892001,2146854.9309089687
2023-04-29,CR_Coils,2111094.682775651,18388.279948178748,2453.3691706276677,2111094.682775651
2023-04-29,Plates,2139945.7853542073,19714.263731470503,1481.7853388234612,2139945.7853542073
2023-04-29,Wire_Rods,2123269.291057687,17501.94394911964,1147.8511531161694,2123269.291057687
2023-04-29,TMT_Bars,2143161.7011378375,17331.57266709157,2604.209271721833,2143161.7011378375
2023-04-29,Pig_Iron,2184265.9894484435,22914.960918015564,2118.323863106735,2184265.9894484435
2023-04-29,Billets,2118526.286797528,18510.42481108669,2363.25506157435,2118526.286797528
2023-04-30,HR_Coils,2166996.618532449,22700.96975965271,2559.28213617246,2166996.618532449
2023-04-30,CR_Coils,2129178.5918735107,19902.777635764276,1818.8685379045378,2129178.5918735107
2023-04-30,Plates,2159998.94987962,21342.257705369586,1289.0931799566354,2159998.94987962
2023-04-30,Wire_Rods,2142698.412437099,22019.194978137955,2590.073598725791,2142698.412437099
2023-04-30,TMT_Bars,2158180.019960389,16925.850101008415,1907.5312784568148,2158180.019960389
2023-04-30,Pig_Iron,2200033.801111036,18421.660124304293,2653.848461711865,2200033.801111036
2023-04-30,Billets,2137426.6680940716,20775.779590063434,1875.3982935200256,2137426.6680940716
2023-05-01,HR_Coils,2184509.5501705534,18946.964455019417,1434.032816914612,2184509.5501705534
2023-05-01,CR_Coils,2147487.2861707327,19650.704330529465,1342.0100333075648,2147487.2861707327
2023-05-01,Plates,2177459.261727349,19948.155360846937,2487.8435131183355,2177459.261727349
2023-05-01,Wire_Rods,2159468.152133917,18919.51794240559,2149.7782455879933,2159468.152133917
2023-05-01,TMT_Bars,2176572.876106706,20202.06194724662,1809.205800929373,2176572.876106706
2023-05-01,Pig_Iron,2215613.2912476263,17563.723648972904,1984.233512382664,2215613.2912476263
2023-05-01,Billets,2157003.9661570955,21676.575273597235,2099.2772105730796,2157003.9661570955
2023-05-02,HR_Coils,2204507.375205907,21476.657919005116,1478.832883651592,2204507.375205907
2023-05-02,CR_Coils,2164867.3214570414,19136.366445703672,1756.3311593953783,2164867.3214570414
2023-05-02,Plates,2199823.9000452682,23949.461248138938,1584.82293021947,2199823.9000452682
2023-05-02,Wire_Rods,2178668.666958524,20977.362518098325,1776.8476934912546,2178668.666958524
2023-05-02,TMT_Bars,2194893.748922728,20321.997243058137,2001.1244270358097,2194893.748922728
2023-05-02,Pig_Iron,2232355.730099237,18089.15392971978,1346.7150781087319,2232355.730099237
2023-05-02,Billets,2172305.1398641164,17088.203832318482,1787.030125297776,2172305.1398641164
2023-05-03,HR_Coils,2224108.339062998,21371.952743704936,1770.9888866138472,2224108.339062998
2023-05-03,CR_Coils,2186506.4560250705,23211.14220171378,1572.0076336845254,2186506.4560250705
2023-05-03,Plates,2217805.6062032287,20978.6988075653,2996.9926496049043,2217805.6062032287
2023-05-03,Wire_Rods,2196299.06123869,18777.64929815434,1147.2550179885827,2196299.06123869
2023-05-03,TMT_Bars,2214527.4443637496,21919.597719593097,2285.9022785714715,2214527.4443637496
2023-05-03,Pig_Iron,2250816.492633653,19809.639747488807,1348.8772130728712,2250816.492633653
2023-05-03,Billets,2191259.378063702,21633.286178155737,2679.0479785703646,2191259.378063702
2023-05-04,HR_Coils,2243518.8784339945,22238.93244301482,2828.3930720186017,2243518.8784339945
2023-05-04,CR_Coils,2202669.2661121963,17965.766052344043,1802.9559652179178,2202669.2661121963
2023-05-04,Plates,2236727.2550008716,21568.605696484577,2646.9568988414194,2236727.2550008716
2023-05-04,Wire_Rods,2213233.6410773345,18434.398737344698,1499.8188987001208,2213233.6410773345
2023-05-04,TMT_Bars,2233780.031065003,20532.723715912034,1280.1370146585232,2233780.031065003
2023-05-04,Pig_Iron,2265635.491514355,16450.755413507228,1631.756532805222,2265635.491514355
2023-05-04,Billets,2210544.511745281,20968.481709361244,1683.3480277820945,2210544.511745281
2023-05-05,HR_Coils,2261661.2566025476,19937.093258124183,1794.715089571158,2261661.2566025476
2023-05-05,CR_Coils,2220773.1922543626,19849.8440260823,1745.9178839156375,2220773.1922543626
2023-05-05,Plates,2252871.8694944307,17966.90339926032,1822.288905701008,2252871.8694944307
2023-05-05,Wire_Rods,2231114.377060509,20300.80271478452,2420.06673161026,2231114.377060509
2023-05-05,TMT_Bars,2252868.377799502,20579.507000230624,1491.1602657314704,2252868.377799502
2023-05-05,Pig_Iron,2282709.084098187,18110.74377536222,1037.1511915302433,2282709.084098187
2023-05-05,Billets,2229950.9739705333,21385.823328015005,1979.3611027625434,2229950.9739705333
2023-05-06,HR_Coils,2282111.2863451317,22346.612230993855,1896.5824884097278,2282111.2863451317
2023-05-06,CR_Coils,2237992.161794461,18339.09951978524,1120.129979686861,2237992.161794461
2023-05-06,Plates,2274567.17658756,22962.90989613234,1267.6028030028274,2274567.17658756
2023-05-06,Wire_Rods,2248177.15901156,19082.623740421175,2019.8417893697879,2248177.15901156
2023-05-06,TMT_Bars,2274732.2278791256,23333.35159966237,1469.5015200391585,2274732.2278791256
2023-05-06,Pig_Iron,2298938.243201064,18984.355691160286,2755.196588282894,2298938.243201064
2023-05-06,Billets,2246089.9356393153,17485.54664170088,1346.5849729189904,2246089.9356393153
2023-05-07,HR_Coils,2301136.3046098873,20065.26352845273,1040.2452636970324,2301136.3046098873
2023-05-07,CR_Coils,2257858.757717385,21761.72346170608,1895.1275387821206,2257858.757717385
2023-05-07,Plates,2290178.7088890756,18583.85852273181,2972.326221216511,2290178.7088890756
2023-05-07,Wire_Rods,2263033.5031189388,17124.08915999144,2267.745052612953,2263033.5031189388
2023-05-07,TMT_Bars,2295092.238209642,22068.069773040268,1708.059442523849,2295092.238209642
2023-05-07,Pig_Iron,2318601.841320989,20697.33414286103,1033.7360229357166,2318601.841320989
2023-05-07,Billets,2267642.007565952,23521.968806120953,1969.8968794844536,2267642.007565952
2023-05-08,HR_Coils,2318388.32096057,18664.948354959277,1412.9320042768604,2318388.32096057
2023-05-08,CR_Coils,2276664.1509869914,21100.901440499838,2295.508170893292,2276664.1509869914
2023-05-08,Plates,2306381.9474149565,18369.255513343283,2166.0169874626026,2306381.9474149565
2023-05-08,Wire_Rods,2280425.7854816266,18922.709913462615,1530.4275507743698,2280425.7854816266
2023-05-08,TMT_Bars,2314367.741373117,20413.26863191214,1137.7654684373433,2314367.741373117
2023-05-08,Pig_Iron,2333311.452269171,17219.649344262398,2510.0383960806694,2333311.452269171
2023-05-08,Billets,2285539.1150508937,20068.03567412769,2170.9281891858845,2285539.1150508937
2023-05-09,HR_Coils,2336950.2761796145,21246.20771806192,2684.252499017257,2336950.2761796145
2023-05-09,CR_Coils,2292470.1931376127,17325.642181894793,1519.6000312734327,2292470.1931376127
2023-05-09,Plates,2327985.9273781623,23909.704092766777,2305.724129560824,2327985.9273781623
2023-05-09,Wire_Rods,2295572.253447392,16383.828966822883,1237.3610010573698,2295572.253447392
2023-05-09,TMT_Bars,2330821.3637777395,18037.24222045636,1583.6198158336874,2330821.3637777395
2023-05-09,Pig_Iron,2352186.3260414135,21187.951995997333,2313.078223754739,2352186.3260414135
2023-05-09,Billets,2299590.079847114,16702.12740651002,2651.162610289586,2299590.079847114
2023-05-10,HR_Coils,2352567.2410664666,17258.8158903387,1641.8510034866938,2352567.2410664666
2023-05-10,CR_Coils,2310604.839405227,20732.35338072705,2597.7071131130024,2310604.839405227
2023-05-10,Plates,2347677.3516980396,22046.92924042354,2355.504920546565,2347677.3516980396
2023-05-10,Wire_Rods,2312830.067415864,18955.16351148698,1697.3495430151997,2312830.067415864
2023-05-10,TMT_Bars,2353945.7000953066,25877.13019305625,2752.7938754888783,2353945.7000953066
2023-05-10,Pig_Iron,2367920.2827384835,17752.414829141104,2018.4581320708623,2367920.2827384835
2023-05-10,Billets,2318827.073504208,21533.487302186197,2296.4936450921646,2318827.073504208
2023-05-11,HR_Coils,2369980.6044678725,19404.62608521298,1991.2626838069602,2369980.6044678725
2023-05-11,CR_Coils,2327968.0961002647,19268.69661601912,1905.439920981536,2327968.0961002647
2023-05-11,Plates,2370241.3437036104,25259.9474400485,2695.9554344777125,2370241.3437036104
2023-05-11,Wire_Rods,2335599.0082423063,24358.34965651929,1589.4088300772514,2335599.0082423063
2023-05-11,TMT_Bars,2373402.388648278,20529.946997698786,1073.2584447274494,2373402.388648278
2023-05-11,Pig_Iron,2385449.198604845,20288.481153451386,2759.565287089922,2385449.198604845
2023-05-11,Billets,2337374.5936413435,21197.568043237472,2650.047906102366,2337374.5936413435
2023-05-12,HR_Coils,2386716.5770271225,18469.093508389244,1733.1209491392256,2386716.5770271225
2023-05-12,CR_Coils,2345605.3588984027,19008.16507554823,1370.9022774104224,2345605.3588984027
2023-05-12,Plates,2391705.4468948757,23815.17047736219,2351.0672860969416,2391705.4468948757
2023-05-12,Wire_Rods,2352974.487972836,18533.001537800876,1157.5218072712785,2352974.487972836
2023-05-12,TMT_Bars,2391179.5351309725,19624.655993772263,1847.509511077617,2391179.5351309725
2023-05-12,Pig_Iron,2402936.131572565,18658.6576107999,1171.7246430800624,2402936.131572565
2023-05-12,Billets,2351924.8429778833,16746.06868719731,2195.8193506575253,2351924.8429778833
2023-05-13,HR_Coils,2408111.8623721665,22449.702112663,1054.4167676192599,2408111.8623721665
2023-05-13,CR_Coils,2366122.4719575173,22775.58981038337,2258.476751268623,2366122.4719575173
2023-05-13,Plates,2409118.109238092,19759.073489795162,2346.411146578793,2409118.109238092
2023-05-13,Wire_Rods,2372128.724735803,21128.52571221727,1974.2889492503023,2372128.724735803
2023-05-13,TMT_Bars,2405999.738436279,16170.217963901612,1350.0146585952239,2405999.738436279
2023-05-13,Pig_Iron,2420881.170117332,19147.826422021135,1202.7878772544145,2420881.170117332
2023-05-13,Billets,2372987.598149519,22689.339867909657,1626.5846962740065,2372987.598149519
2023-05-14,HR_Coils,2426474.5201927656,20293.071179799394,1930.4133592000248,2426474.5201927656
2023-05-14,CR_Coils,2382942.4025029014,19104.34717907371,2284.4166336896888,2382942.4025029014
2023-05-14,Plates,2427351.9298698814,19236.320886826405,1002.5002550369992,2427351.9298698814
2023-05-14,Wire_Rods,2385213.6588481823,15507.061950849933,2422.1278384707266,2385213.6588481823
2023-05-14,TMT_Bars,2421254.5191500094,17680.20457798117,2425.423864250553,2421254.5191500094
2023-05-14,Pig_Iron,2437489.584900343,18497.4903959959,1889.0756129849997,2437489.584900343
2023-05-14,Billets,2396342.934610055,25042.149352031825,1686.8128914959034,2396342.934610055
2023-05-15,HR_Coils,2439796.407577346,16006.504513921396,2684.6171293407174,2439796.407577346
2023-05-15,CR_Coils,2397421.9954907084,17048.76795186932,2569.1749640624557,2397421.9954907084
2023-05-15,Plates,2441178.007371272,16792.6296784257,2966.552177035448,2441178.007371272
2023-05-15,Wire_Rods,2406530.180356973,23060.38311946837,1743.861610677904,2406530.180356973
2023-05-15,TMT_Bars,2439864.902027975,21424.04808767996,2813.665209714197,2439864.902027975
2023-05-15,Pig_Iron,2457297.2689757096,20982.487847152417,1174.8037717859045,2457297.2689757096
